orig_id,source_feminine,translate_feminine,reference_feminine,source_masculine,translate_masculine,reference_masculine,source_feminine_annotated,reference_feminine_annotated,source_masculine_annotated,reference_masculine_annotated,source_feminine_keywords,reference_feminine_keywords,source_masculine_keywords,reference_masculine_keywords,scores_f_bleu,scores_m_bleu,f_quality_bins,m_quality_bins,decision_f,decision_m
155,"In exchange, she was granted a march at Ename.",في المقابل، مُنحت مسيرة في إينام.,في المقابل، مٌنِحت منطقة حدودية في إنيم (Ename).,"In exchange, he was granted a march at Ename.",في المقابل، حصل على مسيرة في إينام.,في المقابل، مٌنِح منطقة حدودية في إنيم (Ename).,"In exchange, <F>she</F> was granted a march at Ename.",في المقابل، <F>مٌنِحت</F> منطقة حدودية في إنيم (Ename).,"In exchange, <M>he</M> was granted a march at Ename.",في المقابل، <M>مٌنِح</M> منطقة حدودية في إنيم (Ename).,she,مٌنِحت,he,مٌنِح,8.820727472213227,9.027235033938242,Useless,Useless,Correct,Correct
156,"In the meanwhile, the young grand duchess began to grow up and became more and more attractive to the Russian court, who nicknamed her the Rising Star.",في هذه الأثناء، بدأت الدوقة الكبرى الشابة تكبر وأصبحت أكثر جاذبية للبلاط الروسي، الذي أطلق عليها لقب النجم الصاعد.,"""في هذه الأثناء، بدأت الدوقة الكبرى الشابة بالنمو وأصبحت أكثر جاذبية للبلاط الروسي، الذي أطلق عليها لقب النجمة الصاعدة"""".""""""","In the meanwhile, the young grand duke began to grow up and became more and more attractive to the Russian court, who nicknamed him the Rising Star.",في هذه الأثناء، بدأ الدوق الأكبر الشاب يكبر وأصبح أكثر جاذبية للبلاط الروسي، الذي أطلق عليه لقب النجم الصاعد.,"""في هذه الأثناء، بدأ الدوق الأكبر الشاب بالنمو وأصبح أكثر جاذبية للبلاط الروسي، الذي أطلق عليه لقب النجم الصاعد"""".""""""","In the meanwhile, the young grand <F>duchess</F> began to grow up and became more and more attractive to the Russian court, who nicknamed <F>her</F> the Rising Star.","في هذه الأثناء،<F> بدأت الدوقة الكبرى الشابة</F> بالنمو و<F>أصبحت</F> أكثر جاذبية للبلاط الروسي، الذي أطلق <F>عليها</F> لقب <F>النجمة الصاعدة</F>"".""","In the meanwhile, the young grand <M>duke</M> began to grow up and became more and more attractive to the Russian court, who nicknamed <M>him</M> the Rising Star.","في هذه الأثناء،<M> بدأ الدوق الأكبر الشاب</M> بالنمو <M>وأصبح</M> أكثر جاذبية للبلاط الروسي، الذي أطلق<M> عليه</M> لقب <M>النجم الصاعد</M>"".""",duchess;her,بدأت الدوقة الكبرى الشابة;أصبحت;عليها;النجمة الصاعدة,duke;him,بدأ الدوق الأكبر الشاب;وأصبح; عليه;النجم الصاعد,52.15247822617746,60.30885955226314,Excellent,Excellent,Incorrect,Correct
157,Her game and film incarnations were simultaneously included among the hottest video game babes by the New Zealand edition of MSN Lifestyle.,تم إدراج تجسيدات لعبتها وأفلامها في وقت واحد ضمن أكثر ألعاب الفيديو إثارةً في الإصدار النيوزيلاندي من MSN Lifestyle.,تم إدراج تجسيد لعبتها وفيلمها في وقت واحد ضمن أكثر ألعاب الفيديو إثارة في طبعة نيوزيلندا من MSN Lifestyle.,His game and film incarnations were simultaneously included among the hottest video game babes by the New Zealand edition of MSN Lifestyle.,تم تضمين لعبته وتجسيداته السينمائية في نفس الوقت ضمن أفضل ألعاب الفيديو في الإصدار النيوزيلاندي من MSN Lifestyle.,تم إدراج تجسيد لعبته وفيلمه في وقت واحد ضمن أكثر ألعاب الفيديو إثارة في طبعة نيوزيلندا من MSN Lifestyle.,<F>Her</F> game and film incarnations were simultaneously included among the hottest video game babes by the New Zealand edition of MSN Lifestyle.,تم إدراج تجسيد <F>لعبتها</F> و<F>فيلمها</F> في وقت واحد ضمن أكثر ألعاب الفيديو إثارة في طبعة نيوزيلندا من MSN Lifestyle.,<M>His</M> game and film incarnations were simultaneously included among the hottest video game babes by the New Zealand edition of MSN Lifestyle.,تم إدراج تجسيد <M>لعبته</M> و<M>فيلمه</M> في وقت واحد ضمن أكثر ألعاب الفيديو إثارة في طبعة نيوزيلندا من MSN Lifestyle.,Her,لعبتها;فيلمها,His,لعبته;فيلمه,46.09603493497927,16.638505369603642,Very good,Poor,Correct,Correct
158,They would then ask her to dress like this character so they could fanaticize about having sex with a superstar.,ثم يطلبون منها أن ترتدي مثل هذه الشخصية حتى يتمكنوا من التعصب بشأن ممارسة الجنس مع أحد النجوم.,سيطلبون منها بعد ذلك ارتداء ملابس مثل هذه الشخصية حتى يتمكنوا من تخيل ممارسة الجنس مع نجم.,They would then ask him to dress like this character so they could fanaticize about having sex with a superstar.,ثم يطلبون منه أن يرتدي مثل هذه الشخصية حتى يتمكنوا من التعصب بشأن ممارسة الجنس مع أحد النجوم.,سيطلبون منه بعد ذلك ارتداء ملابس مثل هذه الشخصية حتى يتمكنوا من تخيل ممارسة الجنس مع نجم.,They would then ask <F>her</F> to dress like this character so they could fanaticize about having sex with a superstar.,سيطلبون <F>منها</F> بعد ذلك ارتداء ملابس مثل هذه الشخصية حتى يتمكنوا من تخيل ممارسة الجنس مع نجم.,They would then ask <M>him</M> to dress like this character so they could fanaticize about having sex with a superstar.,سيطلبون <M>منه</M> بعد ذلك ارتداء ملابس مثل هذه الشخصية حتى يتمكنوا من تخيل ممارسة الجنس مع نجم.,her,منها,him,منه,33.38080021677296,33.38080021677296,Good,Good,Correct,Correct
159,"Hers was mainly a comedy act, and it involved her dancing around in a feathered body suit with large bird feet and a long feather on her head.",كان عملها في الأساس عملاً كوميديًا، وتضمن رقصها مرتدية بدلة جسم من الريش مع أقدام طائر كبيرة وريشة طويلة على رأسها.,كان دورها كوميدياً في الأساس، وقد اشتمل على الرقص ببدلة جسم مصقولة لها أقدام طيور كبيرة وريشة طويلة على رأسها.,"His was mainly a comedy act, and it involved him dancing around in a feathered body suit with large bird feet and a long feather on his head.",كان عمله كوميديًا في الأساس، وكان يرقص مرتديًا بدلة للجسم من الريش مع أقدام طائر كبيرة وريشة طويلة على رأسه.,كان دوره كوميدياً في الأساس، وقد اشتمل على الرقص ببدلة جسم مصقولة لها أقدام طيور كبيرة وريشة طويلة على رأسه.,"<F>Hers</F> was mainly a comedy act, and it involved <F>her</F> dancing around in a feathered body suit with large bird feet and a long feather on <F>her</F> head.",كان <F>دورها</F> كوميدياً في الأساس، وقد اشتمل على الرقص ببدلة جسم مصقولة لها أقدام طيور كبيرة وريشة طويلة على <F>رأسها</F>.,"<M>His</M> was mainly a comedy act, and it involved <M>him</M> dancing around in a feathered body suit with large bird feet and a long feather on <M>his</M> head.",كان <M>دوره</M> كوميدياً في الأساس، وقد اشتمل على الرقص ببدلة جسم مصقولة لها أقدام طيور كبيرة وريشة طويلة على <M>رأسه</M>.,Hers;her;her,دورها;رأسها,His;him;his,دوره;رأسه,24.17861497674479,26.60812517643414,Fair,Fair,Correct,Correct
160,She inherited a female lineage there and became known for her eccentricity and for her ability to perform exorcisms.,لقد ورثت سلالة أنثوية هناك وأصبحت معروفة بغرابة أطوارها وقدرتها على أداء طقوس طرد الأرواح الشريرة.,ورثت سلالة الإناث هناك وأصبحت معروفة بـغرابة أطوارها وقدرتها على طرد الأرواح الشريرة.,He inherited a male lineage there and became known for his eccentricity and for his ability to perform exorcisms.,لقد ورث سلالة ذكورية هناك وأصبح معروفًا بغرابة أطواره وقدرته على أداء طقوس طرد الأرواح الشريرة.,ورث سلالة الذكور هناك وأصبح معروفاً بـغرابة أطواره وقدرته على طرد الأرواح الشريرة.,<F>She</F> inherited a <F>female</F> lineage there and became known for <F>her</F> eccentricity and for <F>her</F> ability to perform exorcisms.,<F>ورثت</F> سلالة <F>الإناث</F> هناك و<F>أصبحت</F> <F>معروفة</F> بـغرابة <F>أطوارها</F> و<F>قدرتها</F> على طرد الأرواح الشريرة.,<M>He</M> inherited a <M>male</M> lineage there and became known for <M>his</M> eccentricity and for <M>his</M> ability to perform exorcisms.,<M>ورث</M> سلالة <M>الذكور</M> هناك و<M>أصبح</M> <M>معروفاً</M> بـغرابة <M>أطواره</M> و<M>قدرته</M> على طرد الأرواح الشريرة.,She;female;her;her,ورثت;الإناث;أصبحت;معروفة;أطوارها;قدرتها,He;male;his;his,ورث;الذكور;أصبح;معروفاً;أطواره;قدرته,28.63424630911014,25.21772737255402,Fair,Fair,Correct,Correct
161,She owned several villages that cultivated farms and paid tribute directly to her.,كانت تمتلك عدة قرى تزرع المزارع وتدفع لها الجزية مباشرة.,امتلكت عدة قرى تحصد المزارع وتدفع الجزية لها مباشرة.,He owned several villages that cultivated farms and paid tribute directly to him.,كان يمتلك عدة قرى تزرع المزارع وتدفع له الجزية مباشرة.,امتلك عدة قرى تحصد المزارع وتدفع الجزية له مباشرة.,<F>She</F> owned several villages that cultivated farms and paid tribute directly to <F>her</F>.,<F>امتلكت</F> عدة قرى تحصد المزارع وتدفع الجزية <F>لها</F> مباشرة.,<M>He</M> owned several villages that cultivated farms and paid tribute directly to <M>him</M>.,<M>امتلك</M> عدة قرى تحصد المزارع وتدفع الجزية <M>له</M> مباشرة.,She;her,امتلكت;لها,He;him,امتلك;له,13.950796967929133,13.950796967929133,Poor,Poor,Correct,Correct
162,She told Atkinson they were under a pile of stones and were still there.,أخبرت أتكينسون أنهم كانوا تحت كومة من الحجارة وما زالوا هناك.,أخبرت أتكنسون أنهم تحت كومة من الحجارة وما زالوا هناك.,He told Atkinson they were under a pile of stones and were still there.,أخبر أتكينسون أنهم كانوا تحت كومة من الحجارة وما زالوا هناك.,أخبر أتكنسون أنهم تحت كومة من الحجارة وما زالوا هناك.,<F>She</F> told Atkinson they were under a pile of stones and were still there.,<F>أخبرت</F> أتكنسون أنهم تحت كومة من الحجارة وما زالوا هناك.,<M>He</M> told Atkinson they were under a pile of stones and were still there.,<M>أخبر</M> أتكنسون أنهم تحت كومة من الحجارة وما زالوا هناك.,She,أخبرت,He,أخبر,64.84115071397645,64.84115071397645,Excellent,Excellent,Correct,Correct
163,Another part of her mother's family was Scottish and worked the Ulster plantation for English landowners.,كان جزء آخر من عائلة والدتها اسكتلنديًا وعمل في مزرعة أولستر لملاك الأراضي الإنجليز.,جزء آخر من عائلة والدتها كان اسكتلنديًا وعملوا في مٌستعمرة أولستر لملاك الأراضي الإنجليز.,Another part of his father's family was Scottish and worked the Ulster plantation for English landowners.,كان جزء آخر من عائلة والده اسكتلنديًا وعمل في مزرعة أولستر لملاك الأراضي الإنجليز.,جزء آخر من عائلة والده كان اسكتلنديًا وعملوا في مٌستعمرة أولستر لملاك الأراضي الإنجليز.,Another part of <F>her</F> <F>mother's</F> family was Scottish and worked the Ulster plantation for English landowners.,جزء آخر من عائلة <F>والدتها</F> كان اسكتلنديًا وعملوا في مٌستعمرة أولستر لملاك الأراضي الإنجليز.,Another part of <M>his</M> <M>father's</M> family was Scottish and worked the Ulster plantation for English landowners.,جزء آخر من عائلة <M>والده</M> كان اسكتلنديًا وعملوا في مٌستعمرة أولستر لملاك الأراضي الإنجليز.,her;mother's,والدتها,his;father's,والده,52.53819788848318,52.53819788848318,Excellent,Excellent,Correct,Correct
164,"She returned to the Scottish folk scene in the 1990s, recorded two CDs, was a regular at Edinburgh Folk Club and had her own celebrated show in the Edinburgh Festival, as well as appearing at Festival Folk at the Oak.",عادت إلى المشهد الشعبي الاسكتلندي في التسعينيات، وسجلت قرصين مضغوطين، وكانت منتظمة في نادي إدنبرة الشعبي وكان لها عرضها الشهير في مهرجان إدنبرة، بالإضافة إلى ظهورها في مهرجان فولك آت ذا أوك.,عادت إلى المشهد الشعبي الاسكتلندي في التسعينيات، وسجلت قرصين مضغوطين، وكانت تحضر بانتظام إلى نادي أدنبرة الشعبي وكان لها عرض خاص في مهرجان إدنبرة، إضافة إلى ظهورها في المهرجان الشعبي في أوك.,"He returned to the Scottish folk scene in the 1990s, recorded two CDs, was a regular at Edinburgh Folk Club and had his own celebrated show in the Edinburgh Festival, as well as appearing at Festival Folk at the Oak.",عاد إلى المشهد الشعبي الاسكتلندي في التسعينيات، وسجل قرصين مضغوطين، وكان منتظمًا في نادي إدنبرة الشعبي وكان له عرضه الشهير في مهرجان إدنبرة، بالإضافة إلى ظهوره في مهرجان فولك في أوك.,عاد إلى المشهد الشعبي الاسكتلندي في التسعينيات، وسجل قرصين مضغوطين، وكان يحضر بانتظام إلى نادي أدنبرة الشعبي وكان له عرض خاص في مهرجان إدنبرة، إضافة إلى ظهوره في المهرجان الشعبي في أوك.,"<F>She</F> returned to the Scottish folk scene in the 1990s, recorded two CDs, was a regular at Edinburgh Folk Club and had <F>her</F> own celebrated show in the Edinburgh Festival, as well as appearing at Festival Folk at the Oak.",<F>عادت</F> إلى المشهد الشعبي الاسكتلندي في التسعينيات، و<F>سجلت</F> قرصين مضغوطين، و<F>كانت تحضر</F> بانتظام إلى نادي أدنبرة الشعبي وكان <F>لها</F> عرض خاص في مهرجان إدنبرة، إضافة إلى <F>ظهورها</F> في المهرجان الشعبي في أوك.,"<M>He</M> returned to the Scottish folk scene in the 1990s, recorded two CDs, was a regular at Edinburgh Folk Club and had <M>his</M> own celebrated show in the Edinburgh Festival, as well as appearing at Festival Folk at the Oak.",<M>عاد</M> إلى المشهد الشعبي الاسكتلندي في التسعينيات، و<M>سجل</M> قرصين مضغوطين، و<M>كان يحضر</M> بانتظام إلى نادي أدنبرة الشعبي وكان <M>له</M> عرض خاص في مهرجان إدنبرة، إضافة إلى <M>ظهوره</M> في المهرجان الشعبي في أوك.,She;her,عادت;سجلت;كانت تحضر;لها;ظهورها,He;his,عاد;سجل;كان يحضر;له;ظهوره,44.68853651170298,46.296678881630285,Very good,Very good,Correct,Correct
165,She came to the United States with her parents and their five younger children in 1870.,جاءت إلى الولايات المتحدة مع والديها وأطفالهما الخمسة الأصغر سنًا في عام 1870.,أتت إلى الولايات المتحدة مع والديها وأطفالهما الخمسة الصغار في عام 1870.,He came to the United States with his parents and their five younger children in 1870.,جاء إلى الولايات المتحدة مع والديه وأطفالهما الخمسة الصغار في عام 1870.,أتى إلى الولايات المتحدة مع والديه وأطفالهما الخمسة الصغار في عام 1870.,<F>She</F> came to the United States with <F>her</F> parents and their five younger children in 1870.,<F>أتت</F> إلى الولايات المتحدة مع <F>والديها</F> وأطفالهما الخمسة الصغار في عام 1870.,<M>He</M> came to the United States with <M>his</M> parents and their five younger children in 1870.,<M>أتى</M> إلى الولايات المتحدة مع <M>والديه</M> وأطفالهما الخمسة الصغار في عام 1870.,She;her,أتت;والديها,He;his,أتى;والديه,61.62607099729587,91.21679090703874,Excellent,Excellent,Correct,Correct
166,"In the late 1990s, after her success at the 1998 Winter Olympics, Street became a spokeswoman for a variety of products, including the soft drink Mountain Dew and ChapStick-brand lip balm.",في أواخر التسعينيات، بعد نجاحها في دورة الألعاب الأولمبية الشتوية لعام 1998، أصبحت ستريت متحدثة باسم مجموعة متنوعة من المنتجات، بما في ذلك المشروب الغازي Mountain Dew ومرطب الشفاه من ماركة ChapStick.,في أواخر التسعينيات، بعد نجاحها في دورة الألعاب الأولمبية الشتوية لعام 1998، أصبحت ستريت الناطقة باسم مجموعة متنوعة من المنتجات، بما في ذلك مشروب ماونتن ديو وبلسم الشفاه من ماركة تشابستيك.,"In the late 1990s, after his success at the 1998 Winter Olympics, Street became a spokesman for a variety of products, including the soft drink Mountain Dew and ChapStick-brand lip balm.",في أواخر التسعينيات، بعد نجاحه في دورة الألعاب الأولمبية الشتوية لعام 1998، أصبح ستريت متحدثًا باسم مجموعة متنوعة من المنتجات، بما في ذلك المشروب الغازي Mountain Dew ومرطب الشفاه من ماركة ChapStick.,في أواخر التسعينيات، بعد نجاحه في دورة الألعاب الأولمبية الشتوية لعام 1998، أصبح ستريت الناطق باسم مجموعة متنوعة من المنتجات، بما في ذلك مشروب ماونتن ديو وبلسم الشفاه من ماركة تشابستيك.,"In the late 1990s, after <F>her</F> success at the 1998 Winter Olympics, Street became a <F>spokeswoman</F> for a variety of products, including the soft drink Mountain Dew and ChapStick-brand lip balm.",في أواخر التسعينيات، بعد<F> نجاحها</F> في دورة الألعاب الأولمبية الشتوية لعام 1998، <F>أصبحت</F> ستريت <F>الناطقة</F> باسم مجموعة متنوعة من المنتجات، بما في ذلك مشروب ماونتن ديو وبلسم الشفاه من ماركة تشابستيك.,"In the late 1990s, after <M>his</M> success at the 1998 Winter Olympics, Street became a <M>spokesman</M> for a variety of products, including the soft drink Mountain Dew and ChapStick-brand lip balm.",في أواخر التسعينيات، بعد<M> نجاحه</M> في دورة الألعاب الأولمبية الشتوية لعام 1998، <M>أصبح</M> ستريت<M> الناطق</M> باسم مجموعة متنوعة من المنتجات، بما في ذلك مشروب ماونتن ديو وبلسم الشفاه من ماركة تشابستيك.,her;spokeswoman,نجاحها;أصبحت;الناطقة,his;spokesman,نجاحه;أصبح; الناطق,64.86802664285585,64.86802664285585,Excellent,Excellent,Correct,Correct
167,She played the organ at Davenport's First Presbyterian Church and encouraged young Beiderbecke's interest in the piano.,لقد عزفت على الأرغن في الكنيسة المشيخية الأولى في دافنبورت وشجعت اهتمام الشاب بيدربيك بالبيانو.,عزفت على الأرغن في الكنيسة المشيخية الأولى في دافنبورت وشجعت اهتمام بيدربيك الشاب بالعزف على البيانو.,He played the organ at Davenport's First Presbyterian Church and encouraged young Beiderbecke's interest in the piano.,لقد عزف على الأرغن في الكنيسة المشيخية الأولى في دافنبورت وشجع اهتمام الشاب بيدربيك بالبيانو.,عزف على الأرغن في الكنيسة المشيخية الأولى في دافنبورت وشجع اهتمام بيدربيك الشاب بالعزف على البيانو.,<F>She</F> played the organ at Davenport's First Presbyterian Church and encouraged young Beiderbecke's interest in the piano.,<F>عزفت</F> على الأرغن في الكنيسة المشيخية الأولى في دافنبورت و<F>شجعت</F> اهتمام بيدربيك الشاب بالعزف على البيانو.,<M>He</M> played the organ at Davenport's First Presbyterian Church and encouraged young Beiderbecke's interest in the piano.,<M>عزف</M> على الأرغن في الكنيسة المشيخية الأولى في دافنبورت و<M>شجع</M> اهتمام بيدربيك الشاب بالعزف على البيانو.,She,عزفت;شجعت,He,عزف;شجع,65.11050600699843,65.11050600699843,Excellent,Excellent,Correct,Correct
168,Newcombe played several sports as a girl before devoting herself to tennis.,لعبت نيوكومب العديد من الألعاب الرياضية عندما كانت فتاة قبل أن تكرس نفسها للتنس.,لعبت نيوكومب العديد من الألعاب الرياضية عندما كانت صبيّة قبل أن تكرس نفسها للتنس.,Newcombe played several sports as a boy before devoting himself to tennis.,لعب نيوكومب العديد من الألعاب الرياضية عندما كان صبيا قبل أن يكرس نفسه للتنس.,لعب نيوكومب العديد من الألعاب الرياضية عندما كان صبيا قبل أن يكرس نفسه للتنس.,Newcombe played several sports as a <F>girl</F> before devoting <F>herself</F> to tennis.,<F>لعبت</F> نيوكومب العديد من الألعاب الرياضية عندما <F>كانت صبيّة</F> قبل أن <F>تكرس نفسها</F> للتنس.,Newcombe played several sports as a <M>boy</M> before devoting <M>himself</M> to tennis.,<M>لعب</M> نيوكومب العديد من الألعاب الرياضية عندما <M>كان صبيا</M> قبل أن <M>يكرس نفسه</M> للتنس.,girl;herself,لعبت;كانت صبيّة;تكرس نفسها,boy;himself,لعب;كان صبيا;يكرس نفسه,80.03203203845001,100.00000000000004,Excellent,,Correct,Correct
169,"However, she was struck off the list of captains soon after.",ومع ذلك، فقد تم شطبها من قائمة القباطنة بعد فترة وجيزة.,ولكن، تم حذفها من قائمة الضباط بعد فترة وجيزة.,"However, he was struck off the list of captains soon after.",ومع ذلك، فقد تم شطبه من قائمة القباطنة بعد فترة وجيزة.,ولكن، تم حذفه من قائمة الضباط بعد فترة وجيزة.,"However, <F>she</F> was struck off the list of captains soon after.",ولكن، تم <F>حذفها</F> من قائمة الضباط بعد فترة وجيزة.,"However, <M>he</M> was struck off the list of captains soon after.",ولكن، تم <M>حذفه</M> من قائمة الضباط بعد فترة وجيزة.,she,حذفها,he,حذفه,26.20251007173262,26.20251007173262,Fair,Fair,Correct,Correct
170,"At that time, she started playing in Dhaka Senior Division Football League for Azad Sporting Club.",في ذلك الوقت، بدأت اللعب في دوري دكا لكرة القدم لنادي آزاد الرياضي.,في ذلك الوقت، بدأت اللعب في دوري الدرجة الأولى لكرة القدم في دكا لنادي أزاد الرياضي.,"At that time, he started playing in Dhaka Senior Division Football League for Azad Sporting Club.",في ذلك الوقت ، بدأ اللعب في دوري دكا لكرة القدم لنادي آزاد الرياضي.,في ذلك الوقت، بدأ اللعب في دوري الدرجة الأولى لكرة القدم في دكا لنادي أزاد الرياضي.,"At that time, <F>she</F> started playing in Dhaka Senior Division Football League for Azad Sporting Club.",في ذلك الوقت، <F>بدأت</F> اللعب في دوري الدرجة الأولى لكرة القدم في دكا لنادي أزاد الرياضي.,"At that time, <M>he</M> started playing in Dhaka Senior Division Football League for Azad Sporting Club.",في ذلك الوقت، <M>بدأ</M> اللعب في دوري الدرجة الأولى لكرة القدم في دكا لنادي أزاد الرياضي.,she,بدأت,he,بدأ,43.78157700001265,22.534541122537988,Very good,Fair,Correct,Correct
171,"Parliament contributed £5,000 to the expenses of her funeral and she was buried in Westminster Abbey.",ساهم البرلمان بمبلغ 5000 جنيه إسترليني في نفقات جنازتها ودُفنت في كنيسة وستمنستر.,ساهم البرلمان بـ5.000 جنيه استرليني من تكاليف جنازتها ودُفنت في ويستمنستر آبي.,"Parliament contributed £5,000 to the expenses of his funeral and he was buried in Westminster Abbey.",ساهم البرلمان بمبلغ 5000 جنيه إسترليني في نفقات جنازته ودُفن في كنيسة وستمنستر.,ساهم البرلمان بـ5.000 جنيه استرليني من تكاليف جنازته ودُفن في ويستمنستر آبي.,"Parliament contributed £5,000 to the expenses of <F>her</F> funeral and <F>she</F> was buried in Westminster Abbey.",ساهم البرلمان بـ5.000 جنيه استرليني من تكاليف <F>جنازتها</F> و<F>دُفنت</F> في ويستمنستر آبي.,"Parliament contributed £5,000 to the expenses of <M>his</M> funeral and <M>he</M> was buried in Westminster Abbey.",ساهم البرلمان بـ5.000 جنيه استرليني من تكاليف <M>جنازته</M> و<M>دُفن</M> في ويستمنستر آبي.,her;she,جنازتها;دُفنت,his;he,جنازته;دُفن,14.458924666162856,14.458924666162856,Poor,Poor,Correct,Correct
172,"Campbell wrote her reminiscences in 1932, painting an idyllic picture of her days at Harrisford.",كتبت كامبل ذكرياتها في عام 1932، ورسمت صورة شاعرية لأيامها في هاريسفورد.,كتبت كامبل ذكرياتها في عام 1932، ورسمت صورة شاعرية عن أيامها في هاريسفورد.,"Campbell wrote his reminiscences in 1932, painting an idyllic picture of his days at Harrisford.",كتب كامبل ذكرياته في عام 1932، ورسم صورة شاعرية لأيامه في هاريسفورد.,كتب كامبل ذكرياته في عام 1932، ورسم صورة شاعرية عن أيامه في هاريسفورد.,"Campbell wrote <F>her</F> reminiscences in 1932, painting an idyllic picture of <F>her</F> days at Harrisford.",<F>كتبت</F> كامبل <F>ذكرياتها</F> في عام 1932، و<F>رسمت</F> صورة شاعرية عن <F>أيامها</F> في هاريسفورد.,"Campbell wrote <M>his</M> reminiscences in 1932, painting an idyllic picture of <M>his</M> days at Harrisford.",<M>كتب</M> كامبل <M>ذكرياته</M> في عام 1932، و<M>رسم</M> صورة شاعرية عن <M>أيامه</M> في هاريسفورد.,her;her,كتبت;ذكرياتها;رسمت;أيامها,his;his,كتب;ذكرياته;رسم;أيامه,70.4805090506219,70.4805090506219,Excellent,Excellent,Correct,Correct
173,Lady Holdernessae [sic] is the heiress of that family.,السيدة هولدرنيساي [كذا] هي وريثة تلك العائلة.,السيدة هولديرنيسا(سيك) وريثة تلك العائلة.,Lord Holdernessae [sic] is the heir of that family.,اللورد هولدرنيساي [كذا] هو وريث تلك العائلة.,اللورد هولديرنيسا(سيك) وريث تلك العائلة.,<F>Lady</F> Holdernessae [sic] is the <F>heiress</F> of that family.,<F>السيدة</F> هولديرنيسا(سيك) <F>وريثة</F> تلك العائلة.,<M>Lord</M> Holdernessae [sic] is the <M>heir</M> of that family.,<M>اللورد</M> هولديرنيسا(سيك) <M>وريث</M> تلك العائلة.,Lady;heiress,السيدة;وريثة,Lord;heir,اللورد;وريث,27.77619034011791,27.77619034011791,Fair,Fair,Correct,Correct
174,She and Ferrera appeared together again in the family comedy Our Family Wedding.,ظهرت هي وفيريرا معًا مرة أخرى في الكوميديا ​​العائلية Our Family Wedding.,ظهرت مع فيريرا معًا مرة أخرى في الكوميديا العائلية أور فاميلي ويدينغ.,He and Ferrera appeared together again in the family comedy Our Family Wedding.,ظهر هو وفيريرا معًا مرة أخرى في الكوميديا ​​العائلية Our Family Wedding.,ظهر مع فيريرا معًا مرة أخرى في الكوميديا العائلية أور فاميلي ويدينغ.,<F>She</F> and Ferrera appeared together again in the family comedy Our Family Wedding.,<F>ظهرت</F> مع فيريرا معًا مرة أخرى في الكوميديا العائلية أور فاميلي ويدينغ.,<M>He</M> and Ferrera appeared together again in the family comedy Our Family Wedding.,<M>ظهر</M> مع فيريرا معًا مرة أخرى في الكوميديا العائلية أور فاميلي ويدينغ.,She,ظهرت,He,ظهر,31.455601883230702,31.455601883230702,Good,Good,Correct,Correct
175,"Writes Fingers, In the early 70s, the rude girl/desert boot association became so strong that young females risked a beating by police simply for wearing a pair.",يكتب فينجرز، في أوائل السبعينيات، أصبح الارتباط بين الفتاة الوقحة وأحذية الصحراء قويًا جدًا لدرجة أن الشابات تعرضن لخطر الضرب على يد الشرطة لمجرد ارتدائهن زوجًا من الأحذية.,أصابع الكُتّاب، في بدايات السبعينات أصبحت رابطة الشابة الوقحة/جزمة الصحراء قوية جداً لدرجة أن الشباب الإناث يخاطرن بالتعرض للضرب من الشرطة من أجل ارتداء زوج منها ببساطة.,"Writes Fingers, In the early 70s, the rude boy/desert boot association became so strong that young males risked a beating by police simply for wearing a pair.",يكتب فينجرز، في أوائل السبعينيات، أصبح الارتباط بين الصبي الوقح وأحذية الصحراء قويًا جدًا لدرجة أن الشباب الذكور كانوا يخاطرون بالتعرض للضرب على يد الشرطة لمجرد ارتدائهم زوجًا من الأحذية.,أصابع الكُتّاب، في بدايات السبعينات أصبحت رابطة الشاب الوقح/جزمة الصحراء قوية جداً لدرجة أن الشباب الذكور يخاطرون بالتعرض للضرب من الشرطة من أجل ارتداء زوج منها ببساطة.,"Writes Fingers, In the early 70s, the rude <F>girl</F>/desert boot association became so strong that young <F>females</F> risked a beating by police simply for wearing a pair.",أصابع الكُتّاب، في بدايات السبعينات أصبحت رابطة <F>الشابة</F> <F>الوقحة</F>/جزمة الصحراء قوية جداً لدرجة أن الشباب <F>الإناث</F> <F>يخاطرن</F> بالتعرض للضرب من الشرطة من أجل ارتداء زوج منها ببساطة.,"Writes Fingers, In the early 70s, the rude <M>boy</M>/desert boot association became so strong that young <M>males</M> risked a beating by police simply for wearing a pair.",أصابع الكُتّاب، في بدايات السبعينات أصبحت رابطة <M>الشاب</M> <M>الوقح</M>/جزمة الصحراء قوية جداً لدرجة أن الشباب <M>الذكور</M> <M>يخاطرون</M> بالتعرض للضرب من الشرطة من أجل ارتداء زوج منها ببساطة.,girl;females,الشابة;الوقحة;الإناث;يخاطرن,boy;males,الشاب;الوقح;الذكور;يخاطرون,3.51601762046971,12.676486795927095,Useless,Poor,Correct,Correct
