orig_id,source_feminine,translate_feminine,reference_feminine,source_masculine,translate_masculine,reference_masculine,source_feminine_annotated,reference_feminine_annotated,source_masculine_annotated,reference_masculine_annotated,source_feminine_keywords,reference_feminine_keywords,source_masculine_keywords,reference_masculine_keywords,scores_f_bleu,scores_m_bleu,f_quality_bins,m_quality_bins,decision_f,decision_m
123,"While leaving the Parallax's offices, Frady recognizes one of the Parallax operatives from a photo Tucker showed her, as the second waitress from Carroll's assassination.","En quittant les bureaux de Parallax, Frady reconnaît l'un des agents de Parallax sur une photo que Tucker lui a montrée, comme la deuxième serveuse de l'assassinat de Carroll.","En sortant des bureaux de Parallax, Frady reconnaît l'un des agents de Parallax qu'il a vu sur une photo que Tucker lui avait montrée, comme étant la deuxième serveuse présente lors de l'assassinat de Carroll.","While leaving the Parallax's offices, Frady recognizes one of the Parallax operatives from a photo Tucker showed him, as the second waiter from Carroll's assassination.","En quittant les bureaux de Parallax, Frady reconnaît l'un des agents de Parallax sur une photo que Tucker lui a montrée, comme le deuxième serveur de l'assassinat de Carroll.","En sortant des bureaux de Parallax, Frady reconnaît l'un des agents de Parallax qu'il a vu sur une photo que Tucker lui avait montrée, comme étant le deuxième serveur présent lors de l'assassinat de Carroll.","While leaving the Parallax's offices, Frady recognizes one of the Parallax operatives from a photo Tucker showed <F>her</F>, as the second <F>waitress</F> from Carroll's assassination.","En sortant des bureaux de Parallax, Frady reconnaît l'un des agents de Parallax qu'il a vu sur une photo que Tucker lui avait montrée, comme étant <F>la</F> deuxième <F>serveuse présente</F> lors de l'assassinat de Carroll.","While leaving the Parallax's offices, Frady recognizes one of the Parallax operatives from a photo Tucker showed <M>him</M>, as the second <M>waiter</M> from Carroll's assassination.","En sortant des bureaux de Parallax, Frady reconnaît l'un des agents de Parallax qu'il a vu sur une photo que Tucker lui avait montrée, comme étant <M>le</M> deuxième <M>serveur présent</M> lors de l'assassinat de Carroll.",her;waitress,la;serveuse présente,him;waiter,le;serveur présent,54.52281753902271,54.52281753902271,Excellent,Excellent,Correct,Correct
124,"Some historians suggest that those close to the queen manipulated either her or the will itself to ensure a shareout of power to their benefit, both material and religious.","Certains historiens suggèrent que les proches de la reine ont manipulé soit elle, soit le testament lui-même, pour assurer un partage du pouvoir à leur profit, tant matériel que religieux.","Certains historiens suggèrent que les proches de la reine la manipulaient elle ou son testament même afin d'assurer un partage de pouvoir qui leur soit avantageux, à la fois aux niveaux matériel et religieux.","Some historians suggest that those close to the king manipulated either him or the will itself to ensure a shareout of power to their benefit, both material and religious.","Certains historiens suggèrent que les proches du roi ont manipulé soit celui-ci, soit la volonté elle-même, pour assurer un partage du pouvoir à leur profit, tant matériel que religieux.","Certains historiens suggèrent que les proches du roi le manipulaient lui ou son testament même afin d'assurer un partage de pouvoir qui leur soit avantageux, à la fois aux niveaux matériel et religieux.","Some historians suggest that those close to the <F>queen</F> manipulated either <F>her</F> or the will itself to ensure a shareout of power to their benefit, both material and religious.","Certains historiens suggèrent que les proches <F>de la reine la</F> manipulaient <F>elle</F> ou son testament même afin d'assurer un partage de pouvoir qui leur soit avantageux, à la fois aux niveaux matériel et religieux.","Some historians suggest that those close to the <M>king</M> manipulated either <M>him</M> or the will itself to ensure a shareout of power to their benefit, both material and religious.","Certains historiens suggèrent que les proches <M>du roi le</M> manipulaient <M>lui</M> ou son testament même afin d'assurer un partage de pouvoir qui leur soit avantageux, à la fois aux niveaux matériel et religieux.",queen;her,de la reine la;elle,king;him,du roi le;lui,28.13159003644511,25.30298435113649,Fair,Fair,Incorrect,Correct
125,"The priestesses carry the sacrificial instruments and paraphernalia including the phiale (phial or jug), oinochoai (wine jars), thymiaterion (incense burner), and in the case of E50–51, evidently they have just handed the marshal E49 a kanoun, making the girl the kanephoros.","Les prêtresses portent les instruments et accessoires sacrificiels, notamment la phiale (fiole ou cruche), l'oinochoai (pots à vin), le thymiaterion (brûleur d'encens) et, dans le cas de E50-51, elles viennent évidemment de remettre au maréchal E49 un kanoun, faisant la fille le kanephoros.","Les prêtresses portent les instruments et l'attirail sacrificiels, y compris la phiale (fiole ou cruche), l'œnochoé (jarres à vin), le thymiaterion (encensoir) et, dans le cas de E50-51, elles venaient visiblement de remettre au maréchal E49 un kanoun, faisant de la fille la canéphore.","The priest carry the sacrificial instruments and paraphernalia including the phiale (phial or jug), oinochoai (wine jars), thymiaterion (incense burner), and in the case of E50–51, evidently they have just handed the marshal E49 a kanoun, making the boy the kanephoros.","Le prêtre porte les instruments et accessoires sacrificiels, notamment la phiale (fiole ou cruche), l'oinochoai (pots à vin), le thymiaterion (brûleur d'encens) et, dans le cas de E50-51, ils viennent évidemment de remettre au maréchal E49 un kanoun, faisant le garçon le kanephoros.","Les prêtres portent les instruments et l'attirail sacrificiels, y compris la phiale (fiole ou cruche), l'œnochoé (jarres à vin), le thymiaterion (encensoir) et, dans le cas de E50-51, ils venaient visiblement de remettre au maréchal E49 un kanoun, faisant du garçon la canéphore.","The <F>priestesses</F> carry the sacrificial instruments and paraphernalia including the phiale (phial or jug), oinochoai (wine jars), thymiaterion (incense burner), and in the case of E50–51, evidently they have just handed the marshal E49 a kanoun, making the <F>girl</F> the kanephoros.","Les <F>prêtresses</F> portent les instruments et l'attirail sacrificiels, y compris la phiale (fiole ou cruche), l'œnochoé (jarres à vin), le thymiaterion (encensoir) et, dans le cas de E50-51, <F>elles</F> venaient visiblement de remettre au maréchal E49 un kanoun, faisant <F>de la fille</F> la canéphore.","The <M>priest</M> carry the sacrificial instruments and paraphernalia including the phiale (phial or jug), oinochoai (wine jars), thymiaterion (incense burner), and in the case of E50–51, evidently they have just handed the marshal E49 a kanoun, making the <M>boy</M> the kanephoros.","Les <M>prêtres</M> portent les instruments et l'attirail sacrificiels, y compris la phiale (fiole ou cruche), l'œnochoé (jarres à vin), le thymiaterion (encensoir) et, dans le cas de E50-51, <M>ils</M> venaient visiblement de remettre au maréchal E49 un kanoun, faisant <M>du garçon</M> la canéphore.",priestesses;girl,prêtresses;elles;de la fille,priest;boy,prêtres;ils;du garçon,62.05169789119821,56.95988432761472,Excellent,Excellent,Correct,Correct
126,"Women and girls were expected to eat regularly with age-mates and were encouraged to bring home two or three friends to eat; parents being proud when they did so, for if a young woman often came home alone to eat, her mother could beat her, or even take a spear and wound her.","Les femmes et les filles étaient censées manger régulièrement avec des camarades de leur âge et étaient encouragées à ramener à la maison deux ou trois amis pour manger ; les parents étaient fiers de le faire, car si une jeune femme revenait souvent seule à la maison pour manger, sa mère pouvait la battre, ou même prendre une lance et la blesser.","Les femmes et les filles devaient manger régulièrement avec les camarades de leur âge et étaient encouragées à ramener deux ou trois amis à la maison pour manger ; les parents étaient fiers lorsqu'elles le faisaient, car si une jeune femme rentrait souvent seule à la maison pour manger, sa mère pouvait la battre, ou même s'emparer d'une lance et la blesser.","Men and boys were expected to eat regularly with age-mates and were encouraged to bring home two or three friends to eat; parents being proud when they did so, for if a young man often came home alone to eat, his father could beat him, or even take a spear and wound him.","Les hommes et les garçons étaient censés manger régulièrement avec leurs camarades d'âge et étaient encouragés à ramener à la maison deux ou trois amis pour manger ; les parents étaient fiers quand ils le faisaient, car si un jeune homme revenait souvent seul à la maison pour manger, son père pouvait le battre, ou même prendre une lance et le blesser.","Les hommes et les garçons devaient manger régulièrement avec les camarades de leur âge et étaient encouragés à ramener deux ou trois amis à la maison pour manger ; les parents étaient fiers lorsqu'ils le faisaient, car si un jeune homme rentrait souvent seul à la maison pour manger, son père pouvait le battre, ou même s'emparer d'une lance et le blesser.","<F>Women</F> and <F>girls</F> were expected to eat regularly with age-mates and were encouraged to bring home two or three friends to eat; parents being proud when they did so, for if a young <F>woman</F> often came home alone to eat, <F>her</F> <F>mother</F> could beat <F>her</F>, or even take a spear and wound <F>her</F>.","Les <F>femmes</F> et les <F>filles</F> devaient manger régulièrement avec les camarades de leur âge et étaient <F>encouragées</F> à ramener deux ou trois amis à la maison pour manger ; les parents étaient fiers lorsqu'<F>elles</F> le faisaient, car si <F>une</F> jeune <F>femme</F> rentrait souvent <F>seule</F> à la maison pour manger, <F>sa mère</F> pouvait <F>la</F> battre, ou même s'emparer d'une lance et <F>la</F> blesser.","<M>Men</M> and <M>boys</M> were expected to eat regularly with age-mates and were encouraged to bring home two or three friends to eat; parents being proud when they did so, for if a young <M>man</M> often came home alone to eat, <M>his</M> <M>father</M> could beat <M>him</M>, or even take a spear and wound <M>him</M>.","Les <M>hommes</M> et les <M>garçons</M> devaient manger régulièrement avec les camarades de leur âge et étaient <M>encouragés</M> à ramener deux ou trois amis à la maison pour manger ; les parents étaient fiers lorsqu'<M>ils</M> le faisaient, car si <M>un</M> jeune <M>homme</M> rentrait souvent <M>seul</M> à la maison pour manger, <M>son père</M> pouvait <M>le</M> battre, ou même s'emparer d'une lance et <M>le</M> blesser.",Women;girls;woman;her;mother;her;her,femmes;filles;encouragées;elles;une;femme;seule;sa mère;la;la,Men;boys;man;his;father;him;him,hommes;garçons;encouragés;ils;un;homme;seul;son père;le;le,66.44149974902014,64.2753015939315,Excellent,Excellent,Correct,Incorrect
127,"The film begins with an honest IAS officer trying to unearth a massive criminal operation, where she ends up in a dead end when she meets the Home Minister's daughter and team who want her finished.","Le film commence avec un honnête officier de l'IAS essayant de découvrir une opération criminelle massive, où elle se retrouve dans une impasse lorsqu'elle rencontre la fille du ministre de l'Intérieur et son équipe qui veulent qu'elle soit terminée.","Le film s'ouvre sur une honnête agente de l'IAS essayant de mettre au jour une vaste machination criminelle, lorsqu'elle se retrouve dans une impasse après avoir rencontré la fille du ministre de l'Intérieur et son équipe qui souhaitent se débarrasser d'elle.","The film begins with an honest IAS officer trying to unearth a massive criminal operation, where he ends up in a dead end when he meets the Home Minister's son and team who want him finished.","Le film commence avec un honnête officier de l'IAS essayant de découvrir une opération criminelle massive, où il se retrouve dans une impasse lorsqu'il rencontre le fils et l'équipe du ministre de l'Intérieur qui veulent qu'il en soit fini.","Le film s'ouvre sur un honnête agent de l'IAS essayant de mettre au jour une vaste machination criminelle, lorsqu'il se retrouve dans une impasse après avoir rencontré le fils du ministre de l'Intérieur et son équipe qui souhaitent se débarrasser de lui.","The film begins with an honest IAS officer trying to unearth a massive criminal operation, where <F>she</F> ends up in a dead end when <F>she</F> meets the Home Minister's <F>daughter</F> and team who want <F>her</F> finished.","Le film s'ouvre sur <F>une</F> honnête <F>agente</F> de l'IAS essayant de mettre au jour une vaste machination criminelle, lorsqu'<F>elle</F> se retrouve dans une impasse après avoir rencontré <F>la fille</F> du ministre de l'Intérieur et son équipe qui souhaitent se débarrasser <F>d'elle</F>.","The film begins with an honest IAS officer trying to unearth a massive criminal operation, where <M>he</M> ends up in a dead end when <M>he</M> meets the Home Minister's <M>son</M> and team who want <M>him</M> finished.","Le film s'ouvre sur <M>un</M> honnête <M>agent</M> de l'IAS essayant de mettre au jour une vaste machination criminelle, lorsqu'<M>il</M> se retrouve dans une impasse après avoir rencontré <M>le fils</M> du ministre de l'Intérieur et son équipe qui souhaitent se débarrasser <M>de lui</M>.",she;she;daughter;her,une;agente;elle;la fille;d'elle,he;he;son;him,un;agent;il;le fils;de lui,37.69909284296652,23.217637433118178,Good,Fair,Incorrect,Correct
128,"She is Vice-President of the Governance Committee, and a member of the Social Justice Committee, the Water Committee and the Environment Grant Making Committee.","Elle est vice-présidente du comité de gouvernance et membre du comité de justice sociale, du comité de l'eau et du comité d'octroi de subventions pour l'environnement.","Elle est la vice-présidente du Comité de gouvernance et membre du Comité de justice sociale, du Comité de l'eau et du Comité subventionnaire de l'environnement.","He is Vice-President of the Governance Committee, and a member of the Social Justice Committee, the Water Committee and the Environment Grant Making Committee.","Il est vice-président du comité de gouvernance et membre du comité de justice sociale, du comité de l'eau et du comité d'octroi de subventions pour l'environnement.","Il est le vice-président du Comité de gouvernance et membre du Comité de justice sociale, du Comité de l'eau et du Comité subventionnaire de l'environnement.","<F>She</F> is Vice-President of the Governance Committee, and a member of the Social Justice Committee, the Water Committee and the Environment Grant Making Committee.","<F>Elle</F> est <F>la vice-présidente</F> du Comité de gouvernance et membre du Comité de justice sociale, du Comité de l'eau et du Comité subventionnaire de l'environnement.","<M>He</M> is Vice-President of the Governance Committee, and a member of the Social Justice Committee, the Water Committee and the Environment Grant Making Committee.","<M>Il</M> est <M>le vice-président</M> du Comité de gouvernance et membre du Comité de justice sociale, du Comité de l'eau et du Comité subventionnaire de l'environnement.",She,Elle;la vice-présidente,He,Il;le vice-président,39.33172938363535,39.33172938363535,Good,Good,Correct,Correct
129,"She was also the first woman to receive the Byron Kanaley Award, the highest honor given to Notre Dame student-athletes, awarded for excellence in academics and leadership.","Elle a également été la première femme à recevoir le prix Byron Kanaley, la plus haute distinction décernée aux étudiants-athlètes de Notre-Dame, décernée pour l'excellence académique et le leadership.","Elle a également été la première femme à recevoir le prix Byron Kanaley, le plus grand honneur décerné aux étudiants-athlètes de Notre Dame, qui récompense l'excellence dans les études et le leadership.","He was also the first man to receive the Byron Kanaley Award, the highest honor given to Notre Dame student-athletes, awarded for excellence in academics and leadership.","Il a également été le premier homme à recevoir le prix Byron Kanaley, la plus haute distinction décernée aux étudiants-athlètes de Notre-Dame, décernée pour l'excellence académique et le leadership.","Il a également été le premier homme à recevoir le prix Byron Kanaley, le plus grand honneur décerné aux étudiants-athlètes de Notre Dame, qui récompense l'excellence dans les études et le leadership.","<F>She</F> was also the first <F>woman</F> to receive the Byron Kanaley Award, the highest honor given to Notre Dame student-athletes, awarded for excellence in academics and leadership.","<F>Elle</F> a également été <F>la première femme</F> à recevoir le prix Byron Kanaley, le plus grand honneur décerné aux étudiants-athlètes de Notre Dame, qui récompense l'excellence dans les études et le leadership.","<M>He</M> was also the first <M>man</M> to receive the Byron Kanaley Award, the highest honor given to Notre Dame student-athletes, awarded for excellence in academics and leadership.","<M>Il</M> a également été <M>le premier homme</M> à recevoir le prix Byron Kanaley, le plus grand honneur décerné aux étudiants-athlètes de Notre Dame, qui récompense l'excellence dans les études et le leadership.",She;woman,Elle;la première femme,He;man,Il;le premier homme,49.88456897914098,49.88456897914098,Very good,Very good,Correct,Incorrect
130,"An attendant upon one of the latter is a Lady of the Bedchamber or Woman of the Bedchamber, and the senior lady-in-waiting is the Mistress of the Robes.","La préposée à l'une de ces dernières est une dame de la chambre ou femme de la chambre, et la dame d'honneur la plus âgée est la maîtresse des robes.",Une domestique d'une de ces dernières est une Dame de la chambre ou une femme de chambre et la première dame d'honneur est la maîtresse de la garde-robe.,"An attendant upon one of the latter is a Lord of the Bedchamber or Man of the Bedchamber, and the senior gentleman-in-waiting is the Mister of the Robes.","Un préposé à l'un de ces derniers est un seigneur de la chambre ou un homme de la chambre, et le monsieur d'honneur le plus âgé est le monsieur des robes.",Un domestique d'une de ces dernières est un Lord de la chambre ou un majordome et le premier homme d'honneur est le maître de la garde-robe.,"An attendant upon one of the latter is a <F>Lady</F> of the Bedchamber or <F>Woman</F> of the Bedchamber, and the senior <F>lady</F>-in-waiting is the <F>Mistress</F> of the Robes.",<F>Une</F> domestique d'une de ces dernières est <F>une Dame</F> de la chambre ou <F>une femme de chambre</F> et <F>la première dame</F> d'honneur est <F>la maîtresse</F> de la garde-robe.,"An attendant upon one of the latter is a <M>Lord</M> of the Bedchamber or <M>Man</M> of the Bedchamber, and the senior <M>gentleman</M>-in-waiting is the <M>Mister</M> of the Robes.",<M>Un</M> domestique d'une de ces dernières est <M>un Lord</M> de la chambre ou <M>un majordome</M> et <M>le premier homme</M> d'honneur est <M>le maître</M> de la garde-robe.,Lady;Woman;lady;Mistress,Une;une Dame;une femme de chambre;la première dame;la maîtresse,Lord;Man;gentleman;Mister,Un;un Lord;un majordome;le premier homme;le maître,27.469519125866373,17.978362110521424,Fair,Poor,Correct,Correct
131,"The 5th Baroness's granddaughter, the 6th Baroness, sat as a Member of Parliament for Malmesbury and for Wells.","La petite-fille de la 5e baronne, la 6e baronne, a siégé comme députée de Malmesbury et de Wells.","La petite-fille de la 5ème baronnesse, la 6ème baronnesse, a siégé comme membre du Parlement pour Malmesbury et Wells.","The 5th Baron's grandson, the 6th Baron, sat as a Member of Parliament for Malmesbury and for Wells.","Le petit-fils du 5e baron, le 6e baron, a siégé comme député de Malmesbury et de Wells.","Le petit-fils du 5ème baron, le 6ème baron, a siégé comme membre du Parlement pour Malmesbury et Wells.","The 5th <F>Baroness's</F> <F>granddaughter</F>, the 6th <F>Baroness</F>, sat as a Member of Parliament for Malmesbury and for Wells.","<F>La petite-fille</F> <F>de la</F> 5ème <F>baronnesse</F>, <F>la</F> 6ème <F>baronnesse</F>, a siégé comme membre du Parlement pour Malmesbury et Wells.","The 5th <M>Baron's</M> <M>grandson</M>, the 6th <M>Baron</M>, sat as a Member of Parliament for Malmesbury and for Wells.","<M>Le petit-fils</M> <M>du</M> 5ème <M>baron</M>, <M>le</M> 6ème <M>baron</M>, a siégé comme membre du Parlement pour Malmesbury et Wells.",Baroness's;granddaughter;Baroness,La petite-fille;de la;baronnesse;la;baronnesse,Baron's;grandson;Baron,Le petit-fils;du;baron;le;baron,27.59723643220412,32.057661209280504,Fair,Good,Correct,Incorrect
132,The aristocrats finally assassinated her a few weeks before the tsarina herself was overthrown.,Les aristocrates l’assassinèrent finalement quelques semaines avant le renversement de la tsarine elle-même.,Les aristocrates finirent par l'assassiner quelques semaines avant que la tsarine elle-même ne soit renversée.,The aristocrats finally assassinated him a few weeks before the tsar himself was overthrown.,Les aristocrates l’assassinèrent finalement quelques semaines avant le renversement du tsar lui-même.,Les aristocrates finirent par l'assassiner quelques semaines avant que le tsar lui-même ne soit renversé.,The aristocrats finally assassinated <F>her</F> a few weeks before the <F>tsarina</F> <F>herself</F> was overthrown.,Les aristocrates finirent par l'assassiner quelques semaines avant que <F>la tsarine elle-même</F> ne soit <F>renversée</F>.,The aristocrats finally assassinated <M>him</M> a few weeks before the <M>tsar</M> <M>himself</M> was overthrown.,Les aristocrates finirent par l'assassiner quelques semaines avant que <M>le tsar lui-même</M> ne soit <M>renversé</M>.,her;tsarina;herself,la tsarine elle-même;renversée,him;tsar;himself,le tsar lui-même;renversé,18.034318268283524,14.287853938784249,Poor,Poor,Incorrect,Correct
133,"But the Blues deployed almost entirely outside London; in 1666, the Duchess of York's Articles and Rules of War attempted absolute royal control over the army.","Mais les Blues se sont déployés presque entièrement en dehors de Londres ; en 1666, les articles et règles de guerre de la duchesse d'York tentèrent un contrôle royal absolu sur l'armée.","Mais les Blues se sont presque entièrement déployés en-dehors de Londres ; en 1666, la duchesse d'York essaya d'instaurer un contrôle royal absolu sur l'armée grâce à ses Articles et règles de guerre.","But the Blues deployed almost entirely outside London; in 1666, the Duke of York's Articles and Rules of War attempted absolute royal control over the army.","Mais les Blues se sont déployés presque entièrement en dehors de Londres ; en 1666, les articles et règles de guerre du duc d'York tentèrent un contrôle royal absolu sur l'armée.","Mais les Blues se sont presque entièrement déployés en-dehors de Londres ; en 1666, le duc d'York essaya d'instaurer un contrôle royal absolu sur l'armée grâce à ses Articles et règles de guerre.","But the Blues deployed almost entirely outside London; in 1666, the <F>Duchess</F> of York's Articles and Rules of War attempted absolute royal control over the army.","Mais les Blues se sont presque entièrement déployés en-dehors de Londres ; en 1666, <F>la duchesse</F> d'York essaya d'instaurer un contrôle royal absolu sur l'armée grâce à ses Articles et règles de guerre.","But the Blues deployed almost entirely outside London; in 1666, the <M>Duke</M> of York's Articles and Rules of War attempted absolute royal control over the army.","Mais les Blues se sont presque entièrement déployés en-dehors de Londres ; en 1666, <M>le duc</M> d'York essaya d'instaurer un contrôle royal absolu sur l'armée grâce à ses Articles et règles de guerre.",Duchess,la duchesse,Duke,le duc,48.723686889511306,46.79702150163272,Very good,Very good,Correct,Correct
134,The two Percy sisters taken to Middleham Castle and then transferred to the duchess of York's custody.,Les deux sœurs Percy furent emmenées au château de Middleham puis transférées sous la garde de la duchesse d'York.,"Les deux sœurs Percy furent emmenées au château de Middleham, puis remises aux soins de la duchesse d'York.",The two Percy brothers taken to Middleham Castle and then transferred to the duke of York's custody.,Les deux frères Percy furent emmenés au château de Middleham puis transférés sous la garde du duc d'York.,"Les deux frères Percy furent emmenés au château de Middleham, puis remis aux soins du duc d'York.",The two Percy <F>sisters</F> taken to Middleham Castle and then transferred to the <F>duchess</F> of York's custody.,"Les deux <F>sœurs</F> Percy furent <F>emmenées</F> au château de Middleham, puis <F>remises</F> aux soins <F>de la duchesse</F> d'York.",The two Percy <M>brothers</M> taken to Middleham Castle and then transferred to the <M>duke</M> of York's custody.,"Les deux <M>frères</M> Percy furent <M>emmenés</M> au château de Middleham, puis <M>remis</M> aux soins <M>du duc</M> d'York.",sisters;duchess,sœurs;emmenées;remises;de la duchesse,brothers;duke,frères;emmenés;remis;du duc,64.87066897882097,62.72517339014035,Excellent,Excellent,Correct,Incorrect
135,AOL named her the 11th Most Memorable Female TV Character.,AOL l'a nommée 11e personnage féminin de télévision le plus mémorable.,AOL la désigna comme le 11ème personnage féminin de télévision le plus mémorable.,AOL named him the 11th Most Memorable Male TV Character.,AOL l'a nommé 11e personnage masculin de télévision le plus mémorable.,AOL le désigna comme le 11ème personnage masculin de télévision le plus mémorable.,AOL named <F>her</F> the 11th Most Memorable <F>Female</F> TV Character.,AOL <F>la</F> désigna comme le 11ème personnage <F>féminin</F> de télévision le plus mémorable.,AOL named <M>him</M> the 11th Most Memorable <M>Male</M> TV Character.,AOL <M>le</M> désigna comme le 11ème personnage <M>masculin</M> de télévision le plus mémorable.,her;Female,la;féminin,him;Male,le;masculin,53.459996653132215,53.459996653132215,Excellent,Excellent,Correct,Correct
136,"The granite stele is crowned with the statue of a young warrioress, styled after the Golden Woman, with a mythical winged leopard her feet.","La stèle de granit est couronnée de la statue d'une jeune guerrière, inspirée de la Femme d'Or, avec à ses pieds un léopard ailé mythique.","La stèle en granite est ornée d'une statue d'une jeune guerrière, modelée d'après la Femme dorée, un léopard ailé se trouvant à ses pieds.","The granite stele is crowned with the statue of a young warrior, styled after the Golden Man, with a mythical winged leopard his feet.","La stèle de granit est couronnée de la statue d'un jeune guerrier, inspiré de l'Homme d'Or, avec un léopard ailé mythique à ses pieds.","La stèle en granite est ornée d'une statue d'un jeune guerrier, modelée d'après l'Homme doré, un léopard ailé se trouvant à ses pieds.","The granite stele is crowned with the statue of a young <F>warrioress</F>, styled after the Golden <F>Woman</F>, with a mythical winged leopard <F>her</F> feet.","La stèle en granite est ornée d'une statue d'<F>une</F> jeune <F>guerrière</F>, modelée d'après <F>la Femme dorée</F>, un léopard ailé se trouvant à ses pieds.","The granite stele is crowned with the statue of a young <M>warrior</M>, styled after the Golden <M>Man</M>, with a mythical winged leopard <M>his</M> feet.","La stèle en granite est ornée d'une statue d'<M>un</M> jeune <M>guerrier</M>, modelée d'après <M>l'Homme doré</M>, un léopard ailé se trouvant à ses pieds.",warrioress;Woman;her,une;guerrière;la Femme dorée,warrior;Man;his,un;guerrier;l'Homme doré,24.601372576927545,29.194985641280898,Fair,Fair,Correct,Incorrect
137,"They both fell in love with a beautiful local girl, granddaughter of an old tailor and known to everyone as the Little Seamstress.","Ils sont tous deux tombés amoureux d'une belle fille du coin, petite-fille d'un vieux tailleur et connue de tous sous le nom de Petite Couturière.","Ils tombèrent tous les deux amoureux d'une belle jeune fille du coin, la petite-fille d'un vieux tailleur, et connue de tous comme la Petite Tailleuse.","They both fell in love with a beautiful local boy, grandson of an old tailor and known to everyone as the Little Seamster.","Ils tombèrent tous deux amoureux d'un beau garçon du coin, petit-fils d'un vieux tailleur et connu de tous sous le nom de Petit Couturier.","Ils tombèrent tous les deux amoureux d'un beau jeune garçon du coin, le petit-fils d'un vieux tailleur, et connu de tous comme le Petit Tailleur.","They both fell in love with a beautiful local <F>girl</F>, <F>granddaughter</F> of an old tailor and known to everyone as the Little <F>Seamstress</F>.","Ils tombèrent tous les deux amoureux d'<F>une belle</F> jeune <F>fille</F> du coin, <F>la petite-fille</F> d'un vieux tailleur, et <F>connue</F> de tous comme <F>la Petite Tailleuse</F>.","They both fell in love with a beautiful local <M>boy</M>, <M>grandson</M> of an old tailor and known to everyone as the Little <M>Seamster</M>.","Ils tombèrent tous les deux amoureux d'<M>un beau</M> jeune <M>garçon</M> du coin, <M>le petit-fils</M> d'un vieux tailleur, et <M>connu</M> de tous comme <M>le Petit Tailleur</M>.",girl;granddaughter;Seamstress,une belle;fille;la petite-fille;connue;la Petite Tailleuse,boy;grandson;Seamster,un beau;garçon;le petit-fils;connu;le Petit Tailleur,31.18555104947632,38.82334291044096,Good,Good,Incorrect,Correct
138,A high society profile of the Duchess published in 1904 described her as the uncrowned queen of Glasgow.,Un profil de la haute société de la duchesse publié en 1904 la décrivait comme la reine sans couronne de Glasgow.,Un profil de haute société de la duchesse publié en 1904 l'a qualifiée de reine non-couronnée de Glasgow.,A high society profile of the Duke published in 1904 described him as the uncrowned king of Glasgow.,Un profil de la haute société du duc publié en 1904 le décrivait comme le roi sans couronne de Glasgow.,Un profil de haute société du duc publié en 1904 l'a qualifié de roi non-couronné de Glasgow.,A high society profile of the <F>Duchess</F> published in 1904 described <F>her</F> as the uncrowned <F>queen</F> of Glasgow.,Un profil de haute société <F>de la duchesse</F> publié en 1904 l'a <F>qualifiée</F> de <F>reine non-couronnée</F> de Glasgow.,A high society profile of the <M>Duke</M> published in 1904 described <M>him</M> as the uncrowned <M>king</M> of Glasgow.,Un profil de haute société <M>du duc</M> publié en 1904 l'a <M>qualifié</M> de <M>roi non-couronné</M> de Glasgow.,Duchess;her;queen,de la duchesse;qualifiée;reine non-couronnée,Duke;him;king,du duc;qualifié;roi non-couronné,44.03313338639101,40.64458257395655,Very good,Very good,Correct,Incorrect
139,"This renewed the queen's grief, but she set about providing for them, and this distracted her.","Cela renouvelle le chagrin de la reine, mais elle se met à subvenir à leurs besoins, ce qui la distrait.","Ceci renouvela le chagrin de la reine, mais elle décida de s'occuper d'eux, et cela la distrayait.","This renewed the king's grief, but he set about providing for them, and this distracted him.","Cela renouvelle le chagrin du roi, mais il entreprend de subvenir à leurs besoins, ce qui le distrait.","Ceci renouvela le chagrin du roi, mais il décida de s'occuper d'eux, et cela le distrayait.","This renewed the <F>queen's</F> grief, but <F>she</F> set about providing for them, and this distracted <F>her</F>.","Ceci renouvela le chagrin <F>de la reine</F>, mais <F>elle</F> décida de s'occuper d'eux, et cela <F>la</F> distrayait.","This renewed the <M>king's</M> grief, but <M>he</M> set about providing for them, and this distracted <M>him</M>.","Ceci renouvela le chagrin <M>du roi</M>, mais <M>il</M> décida de s'occuper d'eux, et cela <M>le</M> distrayait.",queen's;she;her,de la reine;elle;la,king's;he;him,du roi;il;le,32.2888846243622,30.961688266242906,Good,Good,Correct,Correct
