orig_id,source_feminine,translate_feminine,reference_feminine,source_masculine,translate_masculine,reference_masculine,source_feminine_annotated,reference_feminine_annotated,source_masculine_annotated,reference_masculine_annotated,source_feminine_keywords,reference_feminine_keywords,source_masculine_keywords,reference_masculine_keywords,scores_f_bleu,scores_m_bleu,f_quality_bins,m_quality_bins,decision_f,decision_m
123,"She joins the pirates, gaining the name Sakr-el-Bahr (the hawk of the sea), and swears vengeance against her sister.","वह सकर-अल-बह्र (समुद्र का बाज़) नाम प्राप्त करके समुद्री डाकुओं में शामिल हो जाती है, और अपनी बहन के खिलाफ प्रतिशोध की कसम खाती है।","वह समुद्री डाकुओं के साथ जुड़ जाती है, सक्र-एल-बह्र (सागर का बाज़) नाम हासिल कर लेती है, और अपनी बहन के खिलाफ प्रतिशोध लेने की कसम खाती है|","He joins the pirates, gaining the name Sakr-el-Bahr (the hawk of the sea), and swears vengeance against his brother.","वह सकर-अल-बह्र (समुद्र का बाज़) नाम प्राप्त करके समुद्री डाकुओं में शामिल हो जाता है, और अपने भाई के खिलाफ प्रतिशोध की कसम खाता है।","वह समुद्री डाकुओं के साथ जुड़ जाता है, सक्र-एल-बह्र (सागर का बाज़) नाम हासिल कर लेता है, और अपने भाई के खिलाफ प्रतिशोध लेने की कसम खाता है|","<F>She</F> joins the pirates, gaining the name Sakr-el-Bahr (the hawk of the sea), and swears vengeance against <F>her</F> <F>sister</F>.","वह समुद्री डाकुओं के साथ जुड़ <F>जाती</F> है, सक्र-एल-बह्र (सागर का बाज़) नाम हासिल कर <F>लेती</F> है, और <F>अपनी बहन</F> के खिलाफ प्रतिशोध लेने की कसम <F>खाती</F> है|","<M>He</M> joins the pirates, gaining the name Sakr-el-Bahr (the hawk of the sea), and swears vengeance against <M>his</M> <M>brother</M>.","वह समुद्री डाकुओं के साथ जुड़ <M>जाता</M> है, सक्र-एल-बह्र (सागर का बाज़) नाम हासिल कर <M>लेता</M> है, और <M>अपने भाई</M> के खिलाफ प्रतिशोध लेने की कसम <M>खाता</M> है|",She;her;sister,जाती;लेती;अपनी बहन;खाती,He;his;brother,जाता;लेता;अपने भाई;खाता,30.873604434250225,30.873604434250225,Good,Good,Correct,Correct
124,"Twain's next major published work was the Adventures of Huckleberry Finn, which confirmed her as a noteworthy American writer.","ट्वेन की अगली प्रमुख प्रकाशित कृति एडवेंचर्स ऑफ हकलबेरी फिन थी, जिसने उन्हें एक उल्लेखनीय अमेरिकी लेखक के रूप में पुष्टि की।","ट्वेन की अगली महत्वपूर्ण प्रकाशित पुस्तक थी अडवेंचर्स ऑफ़ हकलबेरी फिन, जिसने एक उल्लेखनीय अमरीकी लेखिका के रूप में उनका स्थान मजबूत कर दिया|","Twain's next major published work was the Adventures of Huckleberry Finn, which confirmed him as a noteworthy American writer.","ट्वेन की अगली प्रमुख प्रकाशित कृति एडवेंचर्स ऑफ हकलबेरी फिन थी, जिसने उन्हें एक उल्लेखनीय अमेरिकी लेखक के रूप में पुष्टि की।","ट्वेन की अगली महत्वपूर्ण प्रकाशित पुस्तक थी अडवेंचर्स ऑफ़ हकलबेरी फिन, जिसने एक उल्लेखनीय अमरीकी लेखक के रूप में उनका स्थान मजबूत कर दिया|","Twain's next major published work was the Adventures of Huckleberry Finn, which confirmed <F>her</F> as a noteworthy American writer.","ट्वेन की अगली महत्वपूर्ण प्रकाशित पुस्तक थी अडवेंचर्स ऑफ़ हकलबेरी फिन, जिसने एक उल्लेखनीय अमरीकी<F> लेखिका</F> के रूप में उनका स्थान मजबूत कर दिया|","Twain's next major published work was the Adventures of Huckleberry Finn, which confirmed <M>him</M> as a noteworthy American writer.","ट्वेन की अगली महत्वपूर्ण प्रकाशित पुस्तक थी अडवेंचर्स ऑफ़ हकलबेरी फिन, जिसने एक उल्लेखनीय अमरीकी <M>लेखक</M> के रूप में उनका स्थान मजबूत कर दिया|",her,लेखिका,him,लेखक,12.862028298915398,17.806500123241516,Poor,Poor,Incorrect,Correct
125,She served many years in the Rhode Island General Assembly and was elected Speaker of the House.,उन्होंने रोड आइलैंड महासभा में कई वर्षों तक सेवा की और सदन की अध्यक्ष चुनी गईं।,उन्होंने रोड आइलैंड महासभा में कई वर्षों तक सेवा की और सदन की अध्यक्षा चुनी गईं।,He served many years in the Rhode Island General Assembly and was elected Speaker of the House.,उन्होंने रोड आइलैंड महासभा में कई वर्षों तक सेवा की और सदन के अध्यक्ष चुने गए।,उन्होंने रोड आइलैंड महासभा में कई वर्षों तक सेवा की और सदन के अध्यक्ष चुने गए।,<F>She</F> served many years in the Rhode Island General Assembly and was elected Speaker of the House.,उन्होंने रोड आइलैंड महासभा में कई वर्षों तक सेवा की और सदन <F>की अध्यक्षा चुनी गईं</F>।,<M>He</M> served many years in the Rhode Island General Assembly and was elected Speaker of the House.,उन्होंने रोड आइलैंड महासभा में कई वर्षों तक सेवा की और सदन <M>के अध्यक्ष चुने गए</M>।,She,की अध्यक्षा चुनी गईं,He,के अध्यक्ष चुने गए,83.7117009877792,100.00000000000004,Excellent,,Incorrect,Correct
126,It makes no difference if the world is offended because I have made Dr Goethe a member of my most important collegium without her having passed through the stages of minor official professor and councillor of state.”,"इससे कोई फर्क नहीं पड़ता कि दुनिया नाराज हो गई है क्योंकि मैंने डॉ गोएथे को अपने सबसे महत्वपूर्ण कॉलेजियम का सदस्य बना दिया है, बिना उन्हें छोटे आधिकारिक प्रोफेसर और राज्य के पार्षद के चरणों से गुजरने के।","दुनिया को बुरा लगे तो भी कोई फर्क नहीं पड़ता क्योंकि मैंने डॉ गोथे को अपने सबसे महत्वपूर्ण कॉलेजियम की सदस्या बना दिया है, भले ही वह मामूली सरकारी प्रोफ़ेसर और राज्य के पार्षद के चरणों से ना गुजरी हों|",It makes no difference if the world is offended because I have made Dr Goethe a member of my most important collegium without his having passed through the stages of minor official professor and councillor of state.”,"इससे कोई फ़र्क नहीं पड़ता अगर दुनिया नाराज़ हो, क्योंकि मैंने डॉ. गोएथे को छोटे आधिकारिक प्रोफेसर और राज्य के पार्षद के चरणों से गुज़रे बिना ही अपने सबसे महत्वपूर्ण कॉलेजियम का सदस्य बना दिया है।","दुनिया को बुरा लगे तो भी कोई फर्क नहीं पड़ता क्योंकि मैंने डॉ गोथे को अपने सबसे महत्वपूर्ण कॉलेजियम का सदस्य बना दिया है, भले ही वह मामूली सरकारी प्रोफ़ेसर और राज्य के पार्षद के चरणों से ना गुजरे हों|",It makes no difference if the world is offended because I have made Dr Goethe a member of my most important collegium without <F>her</F> having passed through the stages of minor official professor and councillor of state.”,"दुनिया को बुरा लगे तो भी कोई फर्क नहीं पड़ता क्योंकि मैंने डॉ गोथे को अपने सबसे महत्वपूर्ण कॉलेजियम <F>की सदस्या</F> बना दिया है, भले ही वह मामूली सरकारी प्रोफ़ेसर और राज्य के पार्षद के चरणों से ना<F> गुजरी</F> हों|",It makes no difference if the world is offended because I have made Dr Goethe a member of my most important collegium without <M>his</M> having passed through the stages of minor official professor and councillor of state.”,"दुनिया को बुरा लगे तो भी कोई फर्क नहीं पड़ता क्योंकि मैंने डॉ गोथे को अपने सबसे महत्वपूर्ण कॉलेजियम <M>का सदस्य</M> बना दिया है, भले ही वह मामूली सरकारी प्रोफ़ेसर और राज्य के पार्षद के चरणों से ना <M>गुजरे</M> हों|",her,की सदस्या; गुजरी,his,का सदस्य;गुजरे,33.27528677385514,34.643948872045485,Good,Good,Incorrect,Correct
127,One of her family members is adopted from Korea.,उनके परिवार के एक सदस्य को कोरिया से गोद लिया गया है।,उसके परिवार की एक सदस्या को कोरिया से दत्तक लिया गया है।,One of his family members is adopted from Korea.,उनके परिवार के एक सदस्य को कोरिया से गोद लिया गया है।,उसके परिवार के एक सदस्य को कोरिया से दत्तक लिया गया है।,One of <F>her</F> family members is adopted from Korea.,उसके परिवार <F>की</F> एक <F>सदस्या</F> को कोरिया से दत्तक लिया गया है।,One of <M>his</M> family members is adopted from Korea.,उसके परिवार <M>के</M> एक <M>सदस्य</M> को कोरिया से दत्तक लिया गया है।,her,की;सदस्या,his,के;सदस्य,22.781556051062047,63.40466277046863,Fair,Excellent,Incorrect,Correct
128,"She recalls: When I was growing up, my mother and my teachers in the pre-integration, poor black Catholic school that I attended, corrected every word I uttered in their effort to coerce my black English into sometimes hypercorrect standard English forms acceptable to black nuns in Catholic schools.","वह याद करती है: जब मैं बड़ी हो रही थी, मेरी मां और प्री-इंटीग्रेशन वाले गरीब काले कैथोलिक स्कूल में मेरे शिक्षक, जहां मैं पढ़ती थी, मेरी काली अंग्रेजी को कभी-कभी काले लोगों के लिए स्वीकार्य हाइपरकोर मानक अंग्रेजी रूपों में डालने के प्रयास में मेरे द्वारा बोले गए प्रत्येक शब्द को सही करते थे। कैथोलिक स्कूलों में नन।","वह याद करती है: जब में बड़ी हो रही थी, मेरी माँ और एकीकरण के पहले की, गरीब काले वर्ण के लोगों के लिए कैथोलिक पाठशाला जहां मैं पढ़ी वहां के शिक्षक, मैंने कहा हुआ हर शब्द सुधारते थे, मेरी काली अंग्रेजी को कैथोलिक पाठशाला के काले वर्ण के ननों को स्वीकार्य हो ऐसे कभी कभी अत्यंत शुद्ध साधारण अंग्रेजी में बदलने की कोशिश करते थे।","He recalls: When I was growing up, my father and my teachers in the pre-integration, poor black Catholic school that I attended, corrected every word I uttered in their effort to coerce my black English into sometimes hypercorrect standard English forms acceptable to black monks in Catholic schools.","वह याद करते हैं: जब मैं बड़ा हो रहा था, मेरे पिता और प्री-इंटीग्रेशन, गरीब काले कैथोलिक स्कूल में मेरे शिक्षक, जहां मैं पढ़ता था, मेरी काली अंग्रेजी को कभी-कभी काले लोगों के लिए स्वीकार्य हाइपरकोर मानक अंग्रेजी रूपों में डालने के प्रयास में मेरे द्वारा बोले गए प्रत्येक शब्द को सही करते थे। कैथोलिक स्कूलों में भिक्षु।","वह याद करता है: जब में बड़ा हो रहा था, मेरे पिता और एकीकरण के पहले की, गरीब काले वर्ण के लोगों के लिए कैथोलिक पाठशाला जहां मैं पढ़ा वहां के शिक्षक, मैंने कहा हुआ हर शब्द सुधारते थे, मेरी काली अंग्रेजी को कैथोलिक पाठशाला के काले वर्ण के मंकों को स्वीकार्य हो ऐसे कभी कभी अत्यंत शुद्ध साधारण अंग्रेजी में बदलने की कोशिश करते थे।","<F>She</F> recalls: When I was growing up, my <F>mother</F> and my teachers in the pre-integration, poor black Catholic school that I attended, corrected every word I uttered in their effort to coerce my black English into sometimes hypercorrect standard English forms acceptable to black <F>nuns</F> in Catholic schools.","वह याद <F>करती</F> है: जब में <F>बड़ी</F> हो <F>रही थी, मेरी माँ</F> और एकीकरण के पहले की, गरीब काले वर्ण के लोगों के लिए कैथोलिक पाठशाला जहां मैं <F>पढ़ी</F> वहां के शिक्षक, मैंने कहा हुआ हर शब्द सुधारते थे, मेरी काली अंग्रेजी को कैथोलिक पाठशाला के काले वर्ण के <F>ननों</F> को स्वीकार्य हो ऐसे कभी कभी अत्यंत शुद्ध साधारण अंग्रेजी में बदलने की कोशिश करते थे।","<M>He</M> recalls: When I was growing up, my <M>father</M> and my teachers in the pre-integration, poor black Catholic school that I attended, corrected every word I uttered in their effort to coerce my black English into sometimes hypercorrect standard English forms acceptable to black <M>monks</M> in Catholic schools.","वह याद <M>करता</M> है: जब में <M>बड़ा</M> हो <M>रहा था, मेरे पिता</M> और एकीकरण के पहले की, गरीब काले वर्ण के लोगों के लिए कैथोलिक पाठशाला जहां मैं <M>पढ़ा</M> वहां के शिक्षक, मैंने कहा हुआ हर शब्द सुधारते थे, मेरी काली अंग्रेजी को कैथोलिक पाठशाला के काले वर्ण के <M>मंकों</M> को स्वीकार्य हो ऐसे कभी कभी अत्यंत शुद्ध साधारण अंग्रेजी में बदलने की कोशिश करते थे।",She;mother;nuns,"करती;बड़ी;रही थी, मेरी माँ;पढ़ी;ननों",He;father;monks,"करता;बड़ा;रहा था, मेरे पिता;पढ़ा;मंकों",21.99404675585912,20.664279875754943,Fair,Fair,Incorrect,Correct
129,"In June 2016 she became Chair of the UnionPay International Regional Council in the region of Eastern Europe, Central Asia, Russia and the Caucasus.","जून 2016 में वह पूर्वी यूरोप, मध्य एशिया, रूस और काकेशस के क्षेत्र में यूनियनपे अंतर्राष्ट्रीय क्षेत्रीय परिषद की अध्यक्ष बनीं।","जून 2016 में वह पूर्वी यूरोप, मध्य एशिया, रूस और काकेशस के क्षेत्र में यूनियनपे अंतर्राष्ट्रीय क्षेत्रीय परिषद की अध्यक्षा बनीं।","In June 2016 he became Chair of the UnionPay International Regional Council in the region of Eastern Europe, Central Asia, Russia and the Caucasus.","जून 2016 में वह पूर्वी यूरोप, मध्य एशिया, रूस और काकेशस के क्षेत्र में यूनियनपे अंतर्राष्ट्रीय क्षेत्रीय परिषद के अध्यक्ष बने।","जून 2016 में वह पूर्वी यूरोप, मध्य एशिया, रूस और काकेशस के क्षेत्र में यूनियनपे अंतर्राष्ट्रीय क्षेत्रीय परिषद के अध्यक्ष बने।","In June 2016 <F>she</F> became Chair of the UnionPay International Regional Council in the region of Eastern Europe, Central Asia, Russia and the Caucasus.","जून 2016 में वह पूर्वी यूरोप, मध्य एशिया, रूस और काकेशस के क्षेत्र में यूनियनपे अंतर्राष्ट्रीय क्षेत्रीय परिषद <F>की अध्यक्षा बनीं</F>।","In June 2016 <M>he</M> became Chair of the UnionPay International Regional Council in the region of Eastern Europe, Central Asia, Russia and the Caucasus.","जून 2016 में वह पूर्वी यूरोप, मध्य एशिया, रूस और काकेशस के क्षेत्र में यूनियनपे अंतर्राष्ट्रीय क्षेत्रीय परिषद <M>के अध्यक्ष बने</M>।",she,की अध्यक्षा बनीं,he,के अध्यक्ष बने,91.73176373893106,100.00000000000004,Excellent,,Incorrect,Correct
130,"Also a chairwoman of the Cardiganshire quarter sessionsand a Justice of the Peace, Davies died at the United University ladies' club in London.",कार्डिगनशायर क्वार्टर सेशन की अध्यक्ष और शांति न्यायाधीश डेविस की लंदन में यूनाइटेड यूनिवर्सिटी लेडीज़ क्लब में मृत्यु हो गई।,"इसके साथ ही कार्डिगनशायर तिमाही सत्रों की अध्यक्षा और जस्टिस ऑफ़ पीस रह चुकीं, डेविस की मृत्यु लंदन के यूनाइटेड युनिवर्सिटी की महिलाओं के क्लब में हुई।","Also a chairman of the Cardiganshire quarter sessionsand a Justice of the Peace, Davies died at the United University gentlemen's club in London.",कार्डिगनशायर क्वार्टर सेशन के अध्यक्ष और शांति के न्यायाधीश डेविस की लंदन में यूनाइटेड यूनिवर्सिटी जेंटलमेन क्लब में मृत्यु हो गई।,"इसके साथ ही कार्डिगनशायर तिमाही सत्रों के अध्यक्ष और जस्टिस ऑफ़ पीस रह चुके, डेविस की मृत्यु लंदन के यूनाइटेड युनिवर्सिटी के सज्जनों के क्लब में हुई|","Also a <F>chairwoman</F> of the Cardiganshire quarter sessionsand a Justice of the Peace, Davies died at the United University <F>ladies'</F> club in London.","इसके साथ ही कार्डिगनशायर तिमाही सत्रों <F>की अध्यक्षा</F> और जस्टिस ऑफ़ पीस रह <F>चुकीं</F>, डेविस की मृत्यु लंदन के यूनाइटेड युनिवर्सिटी <F>की महिलाओं</F> के क्लब में हुई।","Also a <M>chairman</M> of the Cardiganshire quarter sessionsand a Justice of the Peace, Davies died at the United University <M>gentlemen's</M> club in London.","इसके साथ ही कार्डिगनशायर तिमाही सत्रों <M>के अध्यक्ष</M> और जस्टिस ऑफ़ पीस रह <M>चुके</M>, डेविस की मृत्यु लंदन के यूनाइटेड युनिवर्सिटी <M>के सज्जनों</M> के क्लब में हुई|",chairwoman;ladies',की अध्यक्षा;चुकीं;की महिलाओं,chairman;gentlemen's,के अध्यक्ष;चुके;के सज्जनों,4.564476270437731,7.767628461939544,Useless,Useless,Incorrect,Correct
131,I can still be a female and sing Mozart or take a ballet class and that it not have anything to do with anything other than I wanted to take a ballet class.,"मैं अभी भी एक महिला हो सकती हूं और मोजार्ट गा सकती हूं या बैले क्लास ले सकती हूं और इसका इससे कोई लेना-देना नहीं है, सिवाय इसके कि मैं बैले क्लास लेना चाहती थी।",मैं स्त्री भी हो सकती हूं और मोजार्ट भी गा सकती हूं या बैले क्लास में जा सकती हूं और इसका बैले क्लास में जाने के अलावा किसी और चीज से कोई लेना-देना नहीं है।,I can still be a male and sing Mozart or take a ballet class and that it not have anything to do with anything other than I wanted to take a ballet class.,"मैं अभी भी एक पुरुष हो सकता हूं और मोजार्ट गा सकता हूं या बैले क्लास ले सकता हूं और इसका किसी और चीज से कोई लेना-देना नहीं है, सिवाय इसके कि मैं बैले क्लास लेना चाहता था।",मैं पुरुष भी हो सकता हूं और मोजार्ट भी गा सकता हूं या बैले क्लास में जा सकता हूं और इसका बैले क्लास में जाने के अलावा किसी और चीज से कोई लेना-देना नहीं है।,I can still be a <F>female</F> and sing Mozart or take a ballet class and that it not have anything to do with anything other than I wanted to take a ballet class.,मैं <F>स्त्री</F> भी हो <F>सकती</F> हूं और मोजार्ट भी गा <F>सकती</F> हूं या बैले क्लास में जा <F>सकती</F> हूं और इसका बैले क्लास में जाने के अलावा किसी और चीज से कोई लेना-देना नहीं है।,I can still be a <M>male</M> and sing Mozart or take a ballet class and that it not have anything to do with anything other than I wanted to take a ballet class.,मैं <M>पुरुष</M> भी हो <M>सकता</M> हूं और मोजार्ट भी गा <M>सकता</M> हूं या बैले क्लास में जा <M>सकता</M> हूं और इसका बैले क्लास में जाने के अलावा किसी और चीज से कोई लेना-देना नहीं है।,female,स्त्री;सकती;सकती;सकती,male,पुरुष;सकता;सकता;सकता,34.401346933337905,43.674027485360185,Good,Very good,Correct,Correct
132,"She is killed and asks for a home from the Dial-a-Ghost agency, who send her to the underwear store.","उसकी हत्या कर दी जाती है और वह डायल-ए-घोस्ट एजेंसी से घर मांगती है, जो उसे अंडरवियर स्टोर में भेजती है।","वह मारी जाती है और डायल-ए-घोस्ट एजेंसी से घर मांगती है, जो उसे अंडरवियर की दुकान पर भेज देते हैं।","He is killed and asks for a home from the Dial-a-Ghost agency, who send him to the underwear store.","वह मारा जाता है और डायल-ए-घोस्ट एजेंसी से घर मांगता है, जो उसे अंडरवियर स्टोर में भेजती है।","वह मारा जाता है और डायल-ए-घोस्ट एजेंसी से घर मांगता है, जो उसे अंडरवियर की दुकान पर भेज देते हैं।","<F>She</F> is killed and asks for a home from the Dial-a-Ghost agency, who send <F>her</F> to the underwear store.","वह <F>मारी जाती</F> है और डायल-ए-घोस्ट एजेंसी से घर<F> मांगती</F> है, जो उसे अंडरवियर की दुकान पर भेज देते हैं।","<M>He</M> is killed and asks for a home from the Dial-a-Ghost agency, who send <M>him</M> to the underwear store.","वह<M> मारा जाता</M> है और डायल-ए-घोस्ट एजेंसी से घर <M>मांगता</M> है, जो उसे अंडरवियर की दुकान पर भेज देते हैं।",She;her,मारी जाती; मांगती,He;him,मारा जाता;मांगता,48.48517020603451,69.33811200072176,Very good,Excellent,Correct,Correct
133,Life adds that she has greater versatility than any actress on the American screen ...,लाइफ का कहना है कि अमेरिकी स्क्रीन पर किसी भी अभिनेत्री की तुलना में उनमें अधिक बहुमुखी प्रतिभा है...,लाइफ कहती हैं कि उनके पास अमेरिकी स्क्रीन की किसी भी अभिनेत्री की तुलना में अधिक बहुमुखी प्रतिभा है …,Life adds that he has greater versatility than any actor on the American screen ...,लाइफ का कहना है कि अमेरिकी स्क्रीन पर किसी भी अभिनेता की तुलना में उनमें अधिक बहुमुखी प्रतिभा है...,लाइफ कहते हैं कि उनके पास अमेरिकी स्क्रीन के किसी भी अभिनेता की तुलना में अधिक बहुमुखी प्रतिभा है …,Life adds that <F>she</F> has greater versatility than any <F>actress</F> on the American screen ...,लाइफ <F>कहती</F> हैं कि उनके पास अमेरिकी स्क्रीन की किसी भी<F> अभिनेत्री</F> की तुलना में अधिक बहुमुखी प्रतिभा है …,Life adds that <M>he</M> has greater versatility than any <M>actor</M> on the American screen ...,लाइफ <M>कहते</M> हैं कि उनके पास अमेरिकी स्क्रीन <M>के</M> किसी भी <M>अभिनेता</M> की तुलना में अधिक बहुमुखी प्रतिभा है …,she;actress,कहती; अभिनेत्री,he;actor,कहते;के;अभिनेता,36.22755743601024,36.22755743601024,Good,Good,Correct,Correct
134,Stosur then played at the Gastein Ladies as the second seed where she won her second title of 2015.,इसके बाद स्टोसुर ने गैस्टिन लेडीज़ में दूसरी वरीयता प्राप्त खिलाड़ी के रूप में खेला जहां उन्होंने 2015 का अपना दूसरा खिताब जीता।,स्टोसर फिर सेकण्ड सीड के रूप में गैसटेन लेडीज में खेली जहां उन्होंने 2015 का अपना दूसरा पद जीत लिया।,Stosur then played at the Gastein Ladies as the second seed where he won his second title of 2015.,इसके बाद स्टोसुर ने गैस्टिन लेडीज़ में दूसरी वरीयता प्राप्त खिलाड़ी के रूप में खेला जहां उन्होंने 2015 का अपना दूसरा खिताब जीता।,स्टोसर फिर सेकण्ड सीड के रूप में गैसटेन लेडीज में खेला जहां उन्होंने 2015 का अपना दूसरा पद जीत लिया।,Stosur then played at the Gastein Ladies as the second seed where <F>she</F> won <F>her</F> second title of 2015.,स्टोसर फिर सेकण्ड सीड के रूप में गैसटेन लेडीज में <F>खेली</F> जहां उन्होंने 2015 का अपना दूसरा पद जीत लिया।,Stosur then played at the Gastein Ladies as the second seed where <M>he</M> won <M>his</M> second title of 2015.,स्टोसर फिर सेकण्ड सीड के रूप में गैसटेन लेडीज में <M>खेला</M> जहां उन्होंने 2015 का अपना दूसरा पद जीत लिया।,she;her,खेली,he;his,खेला,26.512298021756184,35.73352482107135,Fair,Good,Incorrect,Correct
135,"Unlike the rest of Earthsea, which relies on the Old Speech for its magic and rituals, the Kargish lands use their own tongue, and rituals are conducted with meaningless babble; thus from the moment the chanting of the priestesses is described, Le Guin suggests that the Kargish faith is one of meaningless words and ritual.","अर्थसी के बाकी हिस्सों के विपरीत, जो अपने जादू और अनुष्ठानों के लिए पुरानी वाणी पर निर्भर है, कार्गिश भूमि अपनी जीभ का उपयोग करती है, और अनुष्ठान निरर्थक प्रलाप के साथ आयोजित किए जाते हैं; इस प्रकार जिस क्षण से पुजारियों के मंत्रोच्चार का वर्णन किया गया है, ले गिनी का सुझाव है कि कार्गिश आस्था अर्थहीन शब्दों और अनुष्ठानों में से एक है।","अर्थसी के बाकी हिस्सों के विपरीत, जो अपने जादू और अनुष्ठानों के लिए ओल्ड स्पीच पर निर्भर करते हैं, कारगिश भूमि अपनी भाषा का उपयोग करती है, और अनुष्ठान व्यर्थ प्रलाप के साथ आयोजित किए जाते हैं; इस प्रकार जिस क्षण से पुजारनों के नामजप का वर्णन किया गया है, ले गिन सुझाता है कि कारगिश आस्था अर्थहीन शब्दों और अनुष्ठानों की है।","Unlike the rest of Earthsea, which relies on the Old Speech for its magic and rituals, the Kargish lands use their own tongue, and rituals are conducted with meaningless babble; thus from the moment the chanting of the priest is described, Le Guin suggests that the Kargish faith is one of meaningless words and ritual.","अर्थसी के बाकी हिस्सों के विपरीत, जो अपने जादू और अनुष्ठानों के लिए पुरानी वाणी पर निर्भर है, कार्गिश भूमि अपनी जीभ का उपयोग करती है, और अनुष्ठान निरर्थक प्रलाप के साथ आयोजित किए जाते हैं; इस प्रकार जिस क्षण से पुजारी के मंत्रोच्चार का वर्णन किया गया है, ले गिनी का सुझाव है कि कार्गिश आस्था अर्थहीन शब्दों और अनुष्ठानों में से एक है।","अर्थसी के बाकी हिस्सों के विपरीत, जो अपने जादू और अनुष्ठानों के लिए ओल्ड स्पीच पर निर्भर करते हैं, कारगिश भूमि अपनी भाषा का उपयोग करती है, और अनुष्ठान व्यर्थ प्रलाप के साथ आयोजित किए जाते हैं; इस प्रकार जिस क्षण से पुजारियों के नामजप का वर्णन किया गया है, ले गिन सुझाता है कि कारगिश आस्था अर्थहीन शब्दों और अनुष्ठानों की है।","Unlike the rest of Earthsea, which relies on the Old Speech for its magic and rituals, the Kargish lands use their own tongue, and rituals are conducted with meaningless babble; thus from the moment the chanting of the <F>priestesses</F> is described, Le Guin suggests that the Kargish faith is one of meaningless words and ritual.","अर्थसी के बाकी हिस्सों के विपरीत, जो अपने जादू और अनुष्ठानों के लिए ओल्ड स्पीच पर निर्भर करते हैं, कारगिश भूमि अपनी भाषा का उपयोग करती है, और अनुष्ठान व्यर्थ प्रलाप के साथ आयोजित किए जाते हैं; इस प्रकार जिस क्षण से <F>पुजारनों</F> के नामजप का वर्णन किया गया है, ले गिन सुझाता है कि कारगिश आस्था अर्थहीन शब्दों और अनुष्ठानों की है।","Unlike the rest of Earthsea, which relies on the Old Speech for its magic and rituals, the Kargish lands use their own tongue, and rituals are conducted with meaningless babble; thus from the moment the chanting of the <M>priest</M> is described, Le Guin suggests that the Kargish faith is one of meaningless words and ritual.","अर्थसी के बाकी हिस्सों के विपरीत, जो अपने जादू और अनुष्ठानों के लिए ओल्ड स्पीच पर निर्भर करते हैं, कारगिश भूमि अपनी भाषा का उपयोग करती है, और अनुष्ठान व्यर्थ प्रलाप के साथ आयोजित किए जाते हैं; इस प्रकार जिस क्षण से <M>पुजारियों</M> के नामजप का वर्णन किया गया है, ले गिन सुझाता है कि कारगिश आस्था अर्थहीन शब्दों और अनुष्ठानों की है।",priestesses,पुजारनों,priest,पुजारियों,59.18847883684488,59.18847883684488,Excellent,Excellent,Incorrect,Correct
136,"She attacks a nearby ship to get food for herself, killing the wife of the pilot.","वह अपने लिए भोजन पाने के लिए पास के एक जहाज पर हमला करती है, जिसमें पायलट की पत्नी की मौत हो जाती है।",वह स्वयं के लिए खाना प्राप्त करने के लिए एक नजदीकी समुद्री जहाज पर हमला करती हैं और पायलट की पत्नि मारी जाती है।,"He attacks a nearby ship to get food for himself, killing the husband of the pilot.","वह अपने लिए भोजन पाने के लिए पास के एक जहाज पर हमला करता है, जिसमें पायलट के पति की मौत हो जाती है।",वह स्वयं के लिए खाना प्राप्त करने के लिए एक नजदीकी समुद्री जहाज पर हमला करते हैं और पायलट का पति मारा जाता है।,"<F>She</F> attacks a nearby ship to get food for <F>herself</F>, killing the <F>wife</F> of the pilot.",वह स्वयं के लिए खाना प्राप्त करने के लिए एक नजदीकी समुद्री जहाज पर हमला <F>करती</F> हैं और पायलट<F> की पत्नि मारी जाती</F> है।,"<M>He</M> attacks a nearby ship to get food for <M>himself</M>, killing the <M>husband</M> of the pilot.",वह स्वयं के लिए खाना प्राप्त करने के लिए एक नजदीकी समुद्री जहाज पर हमला <M>करते</M> हैं और पायलट <M>का पति मारा जाता</M> है।,She;herself;wife,करती; की पत्नि मारी जाती,He;himself;husband,करते;का पति मारा जाता,15.337404749451014,8.77491027594595,Poor,Useless,Correct,Incorrect
