orig_id,source_feminine,translate_feminine,reference_feminine,source_masculine,translate_masculine,reference_masculine,source_feminine_annotated,reference_feminine_annotated,source_masculine_annotated,reference_masculine_annotated,source_feminine_keywords,reference_feminine_keywords,source_masculine_keywords,reference_masculine_keywords,scores_f_bleu,scores_m_bleu,f_quality_bins,m_quality_bins,decision_f,decision_m
131,"Starting at 4:41 PM, McNair ran the first of ten timed 110 yd (100 m) runs; athletes in her group were allotted nineteen seconds to complete each run, and McNair successfully completed seven repetitions.","Начиная с 16:41, Макнейр пробежал первый из десяти забегов на 110 ярдов (100 м); спортсменам в ее группе на выполнение каждого забега было отведено девятнадцать секунд, и Макнейр успешно выполнила семь повторений.","В 16:41 Макнейр пробежала первый из десяти забегов на 110 ярдов (100 м); спортсменам в ее группе давалось девятнадцать секунд на выполнение каждого забега, и Макнейр успешно выполнила семь попыток.","Starting at 4:41 PM, McNair ran the first of ten timed 110 yd (100 m) runs; athletes in his group were allotted nineteen seconds to complete each run, and McNair successfully completed seven repetitions.","Начиная с 16:41, Макнейр пробежал первый из десяти забегов на 110 ярдов (100 м); спортсменам в его группе на прохождение каждого забега было отведено девятнадцать секунд, и Макнейр успешно выполнил семь повторений.","В 16:41 Макнейр пробежал первый из десяти забегов на 110 ярдов (100 м); спортсменам в его группе давалось девятнадцать секунд на выполнение каждого забега, и Макнейр успешно выполнил семь попыток.","Starting at 4:41 PM, McNair ran the first of ten timed 110 yd (100 m) runs; athletes in <F>her</F> group were allotted nineteen seconds to complete each run, and McNair successfully completed seven repetitions.","В 16:41 Макнейр <F>пробежала</F> первый из десяти забегов на 110 ярдов (100 м); спортсменам в <F>ее</F> группе давалось девятнадцать секунд на выполнение каждого забега, и Макнейр успешно <F>выполнила</F> семь попыток.","Starting at 4:41 PM, McNair ran the first of ten timed 110 yd (100 m) runs; athletes in <M>his</M> group were allotted nineteen seconds to complete each run, and McNair successfully completed seven repetitions.","В 16:41 Макнейр <M>пробежал</M> первый из десяти забегов на 110 ярдов (100 м); спортсменам в <M>его</M> группе давалось девятнадцать секунд на выполнение каждого забега, и Макнейр успешно <M>выполнил</M> семь попыток.",her,пробежала;ее;выполнила,his,пробежал;его;выполнил,61.130985369185424,62.01079399660368,Excellent,Excellent,Incorrect,Correct
132,"This conviction helped maintain a sense of continuity of Polish statehood and provide legitimacy for the nation's queens, implicitly making each Polish monarch a successor of the ancient and glorious legacy of the first queen of the House of Piast.","Это убеждение помогло сохранить ощущение преемственности польской государственности и обеспечить легитимность национальных королев, неявно делая каждого польского монарха наследником древнего и славного наследия первой королевы Дома Пястов.","Это убеждение помогло сохранить ощущение преемственности польской государственности и обеспечить легитимность национальных королев, косвенно сделав каждого польского монарха наследником древней и славной первой королевы Дома Пястов.","This conviction helped maintain a sense of continuity of Polish statehood and provide legitimacy for the nation's kings, implicitly making each Polish monarch a successor of the ancient and glorious legacy of the first king of the House of Piast.","Это убеждение помогло сохранить ощущение преемственности польской государственности и обеспечить легитимность национальных королей, неявно делая каждого польского монарха преемником древнего и славного наследия первого короля Дома Пястов.","Это убеждение помогло сохранить ощущение преемственности польской государственности и обеспечить легитимность национальных королей, косвенно сделав каждого польского монарха наследником древнего и славного первого короля Дома Пястов.","This conviction helped maintain a sense of continuity of Polish statehood and provide legitimacy for the nation's <F>queens</F>, implicitly making each Polish monarch a successor of the ancient and glorious legacy of the first <F>queen</F> of the House of Piast.","Это убеждение помогло сохранить ощущение преемственности польской государственности и обеспечить легитимность национальных <F>королев</F>, косвенно сделав каждого польского монарха наследником <F>древней</F> и <F>славной первой королевы</F> Дома Пястов.","This conviction helped maintain a sense of continuity of Polish statehood and provide legitimacy for the nation's <M>kings</M>, implicitly making each Polish monarch a successor of the ancient and glorious legacy of the first <M>king</M> of the House of Piast.","Это убеждение помогло сохранить ощущение преемственности польской государственности и обеспечить легитимность национальных <M>королей</M>, косвенно сделав каждого польского монарха наследником <M>древнего</M> и <M>славного первого короля</M> Дома Пястов.",queens;queen,королев;древней;славной первой королевы,kings;king,королей;древнего;славного первого короля,66.90849531405021,67.16833901993986,Excellent,Excellent,Incorrect,Correct
133,"In 2002, she hosted a weekly call-in show on CFRB 1010, a Toronto news/talk radio station, combining current events and lifestyle topics.[citation needed] References ^ a b Former VJ strikes a chord with audience at Women in Business talk.","В 2002 году она вела еженедельное шоу на CFRB 1010, новостной радиостанции Торонто, объединяющее текущие события и темы образа жизни.","В 2002 году она вела еженедельное телефонное шоу на CFRB 1010, новостной/ток-шоу радиостанции Торонто, сочетавшей в себе как текущие события, так и жизненные темы. Бывшая виджей нашла отклик у публики на конференции «Женщины в бизнесе».","In 2002, he hosted a weekly call-in show on CFRB 1010, a Toronto news/talk radio station, combining current events and lifestyle topics.[citation needed] References ^ a b Former VJ strikes a chord with audience at Men in Business talk.","В 2002 году он вел еженедельное шоу на CFRB 1010, новостной/разговорной радиостанции Торонто, объединяя текущие события и темы образа жизни.","В 2002 году он вел еженедельное телефонное шоу на CFRB 1010, новостной/ток-шоу радиостанции Торонто, сочетавшей в себе как текущие события, так и жизненные темы. Бывший виджей нашел отклик у публики на конференции «Мужчины в бизнесе».","In 2002, <F>she</F> hosted a weekly call-in show on CFRB 1010, a Toronto news/talk radio station, combining current events and lifestyle topics.[citation needed] References ^ a b Former VJ strikes a chord with audience at <F>Women</F> in Business talk.","В 2002 году <F>она вела</F> еженедельное телефонное шоу на CFRB 1010, новостной/ток-шоу радиостанции Торонто, сочетавшей в себе как текущие события, так и жизненные темы. <F>Бывшая</F> виджей <F>нашла</F> отклик у публики на конференции «<F>Женщины</F> в бизнесе».","In 2002, <M>he</M> hosted a weekly call-in show on CFRB 1010, a Toronto news/talk radio station, combining current events and lifestyle topics.[citation needed] References ^ a b Former VJ strikes a chord with audience at <M>Men</M> in Business talk.","В 2002 году <M>он вел</M> еженедельное телефонное шоу на CFRB 1010, новостной/ток-шоу радиостанции Торонто, сочетавшей в себе как текущие события, так и жизненные темы. <M>Бывший</M> виджей <M>нашел</M> отклик у публики на конференции «<M>Мужчины</M> в бизнесе».",she;Women,она вела;Бывшая;нашла;Женщины,he;Men,он вел;Бывший;нашел;Мужчины,22.193552166034426,25.85030390097192,Fair,Fair,Correct,Correct
134,For this reason she was prepared to favour any English faction which was willing to favour Burgundy.,"По этой причине она была готова отдать предпочтение любой английской фракции, которая была готова отдать предпочтение Бургундии.","Поэтому она была согласна на любую английскую фракцию, которая желала благоприятствовать Бургундии.",For this reason he was prepared to favour any English faction which was willing to favour Burgundy.,"По этой причине он был готов поддержать любую английскую фракцию, которая была готова отдать предпочтение Бургундии.","Поэтому он был согласен на любую английскую фракцию, которая желала благоприятствовать Бургундии.",For this reason <F>she</F> was prepared to favour any English faction which was willing to favour Burgundy.,"Поэтому <F>она была согласна</F> на любую английскую фракцию, которая желала благоприятствовать Бургундии.",For this reason <M>he</M> was prepared to favour any English faction which was willing to favour Burgundy.,"Поэтому <M>он был согласен</M> на любую английскую фракцию, которая желала благоприятствовать Бургундии.",she,она была согласна,he,он был согласен,7.012887580040736,25.772294506990857,Useless,Fair,Correct,Incorrect
135,"At the end of the 2015 MTV Video Music Awards celebrated at The Forum on August 30, 2015 which Cyrus hosted, she announced that her fifth studio album Miley Cyrus & Her Dead Petz was available for free online streaming.","В конце церемонии вручения наград MTV Video Music Awards 2015, отмечаемой на форуме The Forum 30 августа 2015 года, который проводил Сайрус, она объявила, что ее пятый студийный альбом Miley Cyrus & Her Dead Petz доступен для бесплатного онлайн-прослушивания.","В конце 2015 года на церемонии вручения награды MTV Video Music Awards, которая проходила на Форуме 30 августа 2015 года и проводилась Сайрус, она объявила, что ее пятый студийный альбом Miley Cyrus & Her Dead Petz доступен для бесплатного онлайн-прослушивания.","At the end of the 2015 MTV Video Music Awards celebrated at The Forum on August 30, 2015 which Cyrus hosted, he announced that his fifth studio album Miley Cyrus & Her Dead Petz was available for free online streaming.","В конце церемонии вручения наград MTV Video Music Awards 2015, отмечаемой на форуме The Forum 30 августа 2015 года, который вел Сайрус, он объявил, что его пятый студийный альбом Miley Cyrus & Her Dead Petz доступен для бесплатного онлайн-прослушивания.","В конце 2015 года на церемонии вручения награды MTV Video Music Awards, которая проходила на Форуме 30 августа 2015 года и проводилась Сайрусом, он объявил, что его пятый студийный альбом Miley Cyrus & Her Dead Petz доступен для бесплатного онлайн-прослушивания.","At the end of the 2015 MTV Video Music Awards celebrated at The Forum on August 30, 2015 which Cyrus hosted, <F>she</F> announced that <F>her</F> fifth studio album Miley Cyrus & Her Dead Petz was available for free online streaming.","В конце 2015 года на церемонии вручения награды MTV Video Music Awards, которая проходила на Форуме 30 августа 2015 года и проводилась <F>Сайрус</F>, <F>она объявила</F>, что <F>ее</F> пятый студийный альбом Miley Cyrus & Her Dead Petz доступен для бесплатного онлайн-прослушивания.","At the end of the 2015 MTV Video Music Awards celebrated at The Forum on August 30, 2015 which Cyrus hosted, <M>he</M> announced that <M>his</M> fifth studio album Miley Cyrus & Her Dead Petz was available for free online streaming.","В конце 2015 года на церемонии вручения награды MTV Video Music Awards, которая проходила на Форуме 30 августа 2015 года и проводилась <M>Сайрусом</M>, <M>он объявил</M>, что <M>его</M> пятый студийный альбом Miley Cyrus & Her Dead Petz доступен для бесплатного онлайн-прослушивания.",she;her,Сайрус;она объявила;ее,he;his,Сайрусом;он объявил;его,61.42087811905931,59.008347523252674,Excellent,Excellent,Correct,Incorrect
136,"She was the sketch writer for the Palace Theatre in New York, and in 1915 produced a fashion show there, with models, expensive gowns, and jewelry; a popular attraction, The Fashion Show toured the Keith circuit for months, and was refreshed with new fashions in later seasons.","Она была автором эскизов для театра «Палас» в Нью-Йорке, а в 1915 году устроила там показ мод с моделями, дорогими платьями и украшениями; Популярный аттракцион «Показ мод» в течение нескольких месяцев объезжал округ Кита, а в последующие сезоны его обновляли новой модой.","Она была автором набросков для Palace Theatre в Нью-Йорке, а в 1915 году устроила там показ мод с моделями, дорогими платьями и украшениями. Став популярным зрелищем, Fashion Show несколько месяцев гастролировало по трассе Кейта, впоследствии модели обновлялись.","He was the sketch writer for the Palace Theatre in New York, and in 1915 produced a fashion show there, with models, expensive gowns, and jewelry; a popular attraction, The Fashion Show toured the Keith circuit for months, and was refreshed with new fashions in later seasons.","Он был автором эскизов для театра «Палас» в Нью-Йорке, а в 1915 году устроил там показ мод с моделями, дорогими платьями и украшениями; Популярный аттракцион «Показ мод» в течение нескольких месяцев объезжал округ Кита, а в последующие сезоны его обновляли новой модой.","Он был автором набросков для Palace Theatre в Нью-Йорке, а в 1915 году устроил там показ мод с моделями, дорогими платьями и украшениями. Став популярным зрелищем, Fashion Show несколько месяцев гастролировало по трассе Кейта, впоследствии модели обновлялись.","<F>She</F> was the sketch writer for the Palace Theatre in New York, and in 1915 produced a fashion show there, with models, expensive gowns, and jewelry; a popular attraction, The Fashion Show toured the Keith circuit for months, and was refreshed with new fashions in later seasons.","<F>Она была</F> автором набросков для Palace Theatre в Нью-Йорке, а в 1915 году <F>устроила</F> там показ мод с моделями, дорогими платьями и украшениями. Став популярным зрелищем, Fashion Show несколько месяцев гастролировало по трассе Кейта, впоследствии модели обновлялись.","<M>He</M> was the sketch writer for the Palace Theatre in New York, and in 1915 produced a fashion show there, with models, expensive gowns, and jewelry; a popular attraction, The Fashion Show toured the Keith circuit for months, and was refreshed with new fashions in later seasons.","<M>Он был</M> автором набросков для Palace Theatre в Нью-Йорке, а в 1915 году <M>устроил</M> там показ мод с моделями, дорогими платьями и украшениями. Став популярным зрелищем, Fashion Show несколько месяцев гастролировало по трассе Кейта, впоследствии модели обновлялись.",She,Она была;устроила,He,Он был;устроил,41.01363173616177,41.01363173616177,Very good,Very good,Correct,Correct
137,"Her mother was a decorated soldier (she won the Military Cross), who later became a solicitor and circuit judge.","Ее мать была награжденным солдатом (она получила Военный крест), которая позже стала адвокатом и окружным судьей.","Ее мать была награжденным солдатом (она получила Военный крест), которая впоследствии стала адвокатом и окружным судьей.","His father was a decorated soldier (he won the Military Cross), who later became a solicitor and circuit judge.","Его отец был награжденным солдатом (он получил Военный крест), который позже стал адвокатом и окружным судьей.","Его отец был награжденным солдатом (он получил Военный крест), который впоследствии стал адвокатом и окружным судьей.","<F>Her</F> <F>mother</F> was a decorated soldier (<F>she</F> won the Military Cross), who later became a solicitor and circuit judge.","<F>Ее мать была</F> награжденным солдатом (<F>она получила</F> Военный крест), <F>которая</F> впоследствии <F>стала</F> адвокатом и окружным судьей.","<M>His</M> <M>father</M> was a decorated soldier (<M>he</M> won the Military Cross), who later became a solicitor and circuit judge.","<M>Его отец был</M> награжденным солдатом (<M>он получил</M> Военный крест), <M>который</M> впоследствии <M>стал</M> адвокатом и окружным судьей.",Her;mother;she,Ее мать была;она получила;которая;стала,His;father;he,Его отец был;он получил;который;стал,85.78928092681438,85.78928092681438,Excellent,Excellent,Correct,Correct
138,"On 1 April 2011, Goldstone retracted her claim that it was Israeli government policy to deliberately target citizens, saying If I had known then what I know now, the Goldstone Report would have been a different document.","1 апреля 2011 года Голдстоун отказалась от своего заявления о том, что политика правительства Израиля направлена ​​на преднамеренное преследование граждан, заявив, что если бы я знал тогда то, что знаю сейчас, отчет Голдстоуна был бы другим документом.","1 апреля 2011 года Голдстоун отказалась от своего утверждения о том, что политика правительства Израиля преднамеренно направлена ​​на граждан, заявив, что если бы она знала тогда то, что знает сейчас, отчет Голдстоун был бы другим.","On 1 April 2011, Goldstone retracted his claim that it was Israeli government policy to deliberately target citizens, saying If I had known then what I know now, the Goldstone Report would have been a different document.","1 апреля 2011 года Голдстоун отказался от своего заявления о том, что политика правительства Израиля направлена ​​на преднамеренное преследование граждан, заявив, что если бы я знал тогда то, что знаю сейчас, отчет Голдстоуна был бы другим документом.","1 апреля 2011 года Голдстоун отказался от своего утверждения о том, что политика правительства Израиля преднамеренно направлена ​​на граждан, заявив, что если бы он знал тогда то, что знает сейчас, отчет Голдстоуна был бы другим.","On 1 April 2011, Goldstone retracted <F>her</F> claim that it was Israeli government policy to deliberately target citizens, saying If I had known then what I know now, the Goldstone Report would have been a different document.","1 апреля 2011 года Голдстоун <F>отказалась</F> от своего утверждения о том, что политика правительства Израиля преднамеренно направлена ​​на граждан, заявив, что если бы <F>она знала</F> тогда то, что знает сейчас, отчет <F>Голдстоун</F> был бы другим.","On 1 April 2011, Goldstone retracted <M>his</M> claim that it was Israeli government policy to deliberately target citizens, saying If I had known then what I know now, the Goldstone Report would have been a different document.","1 апреля 2011 года Голдстоун <M>отказался</M> от своего утверждения о том, что политика правительства Израиля преднамеренно направлена ​​на граждан, заявив, что если бы <M>он знал</M> тогда то, что знает сейчас, отчет <M>Голдстоуна</M> был бы другим.",her,отказалась;она знала;Голдстоун,his,отказался;он знал;Голдстоуна,54.671005502518334,64.29564491565199,Excellent,Excellent,Incorrect,Correct
139,She was eventually adopted by the Moomin family.,В конце концов ее усыновила семья Муми-троллей.,"В конце концов, ее удочерила семья Муми-троллей.",He was eventually adopted by the Moomin family.,В конце концов его усыновила семья Муми-троллей.,"В конце концов, его усыновила семья Муми-троллей.",<F>She</F> was eventually adopted by the Moomin family.,"В конце концов, <F>ее удочерила</F> семья Муми-троллей.",<M>He</M> was eventually adopted by the Moomin family.,"В конце концов, <M>его усыновила</M> семья Муми-троллей.",She,ее удочерила,He,его усыновила,31.708476589333063,61.01950432112583,Good,Excellent,Incorrect,Correct
140,"Later, she was active in PKPI when Sutiyoso resigned as chairwoman, appointing Noor as acting chairwoman on 23 June 2015.","Позже она принимала активное участие в PKPI, когда Сутиёсо ушла с поста председателя, назначив Нур исполняющей обязанности председателя 23 июня 2015 года.","В дальнейшем она активно работала в PKPI, когда Сутиёсо ушла с поста председателя, назначив 23 июня 2015 года Нур исполняющей обязанности председателя.","Later, he was active in PKPI when Sutiyoso resigned as chairman, appointing Noor as acting chairman on 23 June 2015.","Позже он принимал активное участие в PKPI, когда Сутиёсо ушел с поста председателя, назначив Нура исполняющим обязанности председателя 23 июня 2015 года.","В дальнейшем он активно работал в PKPI, когда Сутиёсо ушел с поста председателя, назначив 23 июня 2015 года Нура исполняющим обязанности председателя.","Later, <F>she</F> was active in PKPI when Sutiyoso resigned as <F>chairwoman</F>, appointing Noor as acting <F>chairwoman</F> on 23 June 2015.","В дальнейшем <F>она</F> активно <F>работала</F> в PKPI, когда Сутиёсо <F>ушла</F> с поста председателя, назначив 23 июня 2015 года <F>Нур</F> <F>исполняющей</F> обязанности председателя.","Later, <M>he</M> was active in PKPI when Sutiyoso resigned as <M>chairman</M>, appointing Noor as acting <M>chairman</M> on 23 June 2015.","В дальнейшем <M>он</M> активно <M>работал</M> в PKPI, когда Сутиёсо <M>ушел</M> с поста председателя, назначив 23 июня 2015 года <M>Нура</M> <M>исполняющим</M> обязанности председателя.",she;chairwoman;chairwoman,она;работала;ушла;Нур;исполняющей,he;chairman;chairman,он;работал;ушел;Нура;исполняющим,61.587874428306336,61.587874428306336,Excellent,Excellent,Correct,Correct
141,"The Islamabad Bar Council consists of Vice Chairwoman and Chairwoman Executive Committee, both elected by members of Islamabad Bar Council each year.","Совет адвокатов Исламабада состоит из заместителя председателя и председателя исполнительного комитета, которые избираются членами Совета адвокатов Исламабада каждый год.","Совет адвокатов Исламабада состоит из заместительницы председателя и председателя исполнительного комитета, которые ежегодно избираются членами Совета адвокатов Исламабада.","The Islamabad Bar Council consists of Vice Chairman and Chairman Executive Committee, both elected by members of Islamabad Bar Council each year.","Совет адвокатов Исламабада состоит из заместителя председателя и председателя исполнительного комитета, которые избираются членами Совета адвокатов Исламабада каждый год.","Совет адвокатов Исламабада состоит из заместителя председателя и председателя исполнительного комитета, которые ежегодно избираются членами Совета адвокатов Исламабада.","The Islamabad Bar Council consists of Vice <F>Chairwoman</F> and <F>Chairwoman</F> Executive Committee, both elected by members of Islamabad Bar Council each year.","Совет адвокатов Исламабада состоит из <F>заместительницы</F> председателя и председателя исполнительного комитета, которые ежегодно избираются членами Совета адвокатов Исламабада.","The Islamabad Bar Council consists of Vice <M>Chairman</M> and <M>Chairman</M> Executive Committee, both elected by members of Islamabad Bar Council each year.","Совет адвокатов Исламабада состоит из <M>заместителя</M> председателя и председателя исполнительного комитета, которые ежегодно избираются членами Совета адвокатов Исламабада.",Chairwoman;Chairwoman,заместительницы,Chairman;Chairman,заместителя,62.68331472593013,77.21947901921794,Excellent,Excellent,Incorrect,Correct
142,"Having been born and raised in Radom, she is one of the few players to have spent an entire career at only one club, her hometown Radomiak Radom, making her a club legend.","Она родилась и выросла в Радоме и является одной из немногих игроков, проведших всю карьеру только в одном клубе, ее родном городе Радомяк Радом, что сделало ее клубной легендой.","Она родилась и выросла в Радоме и считается одной из немногих игроков, которые на протяжении всей своей карьеры выступали только за один клуб — родной Radomiak Radom, что сделало ее легендой клуба.","Having been born and raised in Radom, he is one of the few players to have spent an entire career at only one club, his hometown Radomiak Radom, making him a club legend.","Он родился и вырос в Радоме и является одним из немногих игроков, проведших всю карьеру только в одном клубе, своем родном городе Радомяк Радом, что сделало его легендой клуба.","Он родился и вырос в Радоме и считается одним из немногих игроков, которые на протяжении всей своей карьеры выступали только за один клуб — родной Radomiak Radom, что сделало его легендой клуба.","Having been born and raised in Radom, <F>she</F> is one of the few players to have spent an entire career at only one club, <F>her</F> hometown Radomiak Radom, making <F>her</F> a club legend.","<F>Она родилась</F> и <F>выросла</F> в Радоме и считается <F>одной</F> из немногих игроков, которые на протяжении всей своей карьеры выступали только за один клуб — родной Radomiak Radom, что сделало <F>ее</F> легендой клуба.","Having been born and raised in Radom, <M>he</M> is one of the few players to have spent an entire career at only one club, <M>his</M> hometown Radomiak Radom, making <M>him</M> a club legend.","<M>Он родился</M> и <M>вырос</M> в Радоме и считается <M>одним</M> из немногих игроков, которые на протяжении всей своей карьеры выступали только за один клуб — родной Radomiak Radom, что сделало <M>его</M> легендой клуба.",she;her;her,Она родилась;выросла;одной;ее,he;his;him,Он родился;вырос;одним;его,34.283973752568826,42.6988067270175,Good,Very good,Correct,Correct
143,When Tilly died of her wounds Aldringer succeeded to the command.,"Когда Тилли умерла от ран, командование сменил Олдрингер.","Когда Тилли умерла от ран, Олдрингер взял командование на себя.",When Tilly died of his wounds Aldringer succeeded to the command.,"Когда Тилли умер от ран, командование принял Олдрингер.","Когда Тилли умер от ран, Олдрингер взял командование на себя.",When Tilly died of <F>her</F> wounds Aldringer succeeded to the command.,"Когда Тилли <F>умерла</F> от ран, Олдрингер взял командование на себя.",When Tilly died of <M>his</M> wounds Aldringer succeeded to the command.,"Когда Тилли <M>умер</M> от ран, Олдрингер взял командование на себя.",her,умерла,his,умер,46.84162031176824,46.84162031176824,Very good,Very good,Correct,Correct
144,"In her 1991 study of waitresses in Philadelphia, Paules examines how these workers assert control and protect their self identity during interactions with customers.","В своем исследовании официанток в Филадельфии, проведенном в 1991 году, Паулс исследует, как эти работники устанавливают контроль и защищают свою индивидуальность во время взаимодействия с клиентами.","В своем исследовании 1991 года, посвященном официанткам в Филадельфии, Паулс изучала, как эти работницы осуществляют контроль и отстаивают свою идентичность во время общения с клиентами.","In his 1991 study of waiters in Philadelphia, Paules examines how these workers assert control and protect their self identity during interactions with customers.","В своем исследовании официантов в Филадельфии, проведенном в 1991 году, Паулс исследует, как эти работники устанавливают контроль и защищают свою индивидуальность во время взаимодействия с клиентами.","В своем исследовании 1991 года, посвященном официантам в Филадельфии, Паулс изучал, как эти работники осуществляют контроль и отстаивают свою идентичность во время общения с клиентами.","In <F>her</F> 1991 study of <F>waitresses</F> in Philadelphia, Paules examines how these workers assert control and protect their self identity during interactions with customers.","В своем исследовании 1991 года, посвященном <F>официанткам</F> в Филадельфии, <F>Паулс изучала</F>, как эти <F>работницы</F> осуществляют контроль и отстаивают свою идентичность во время общения с клиентами.","In <M>his</M> 1991 study of <M>waiters</M> in Philadelphia, Paules examines how these workers assert control and protect their self identity during interactions with customers.","В своем исследовании 1991 года, посвященном <M>официантам</M> в Филадельфии, <M>Паулс изучал</M>, как эти <M>работники</M> осуществляют контроль и отстаивают свою идентичность во время общения с клиентами.",her;waitresses,официанткам;Паулс изучала;работницы,his;waiters,официантам;Паулс изучал;работники,16.082475819273554,20.92099685799912,Poor,Fair,Incorrect,Correct
145,"When Basuki was arrested for religious blasphemy, she expressed her surprise, stating that Ahok wasn't a recidivist, she's an honest leader.","Когда Басуки арестовали за религиозное богохульство, она выразила свое удивление, заявив, что Ахок не рецидивистка, а честный лидер.","Когда Басуки арестовали за богохульство, она очень удивилась, заявив, что Ахок не рецидивистка, а честный лидер.","When Basuki was arrested for religious blasphemy, he expressed his surprise, stating that Ahok wasn't a recidivist, he's an honest leader.","Когда Басуки арестовали за религиозное богохульство, он выразил свое удивление, заявив, что Аок не рецидивист, а честный лидер.","Когда Басуки арестовали за богохульство, он очень удивился, заявив, что Ахок не рецидивист, а честный лидер.","When Basuki was arrested for religious blasphemy, <F>she</F> expressed <F>her</F> surprise, stating that Ahok wasn't a recidivist, <F>she</F>'s an honest leader.","Когда Басуки арестовали за богохульство, <F>она</F> очень <F>удивилась</F>, заявив, что Ахок не <F>рецидивистка</F>, а честный лидер.","When Basuki was arrested for religious blasphemy, <M>he</M> expressed <M>his</M> surprise, stating that Ahok wasn't a recidivist, <M>he</M>'s an honest leader.","Когда Басуки арестовали за богохульство, <M>он</M> очень <M>удивился</M>, заявив, что Ахок не <M>рецидивист</M>, а честный лидер.",she;her;she,она;удивилась;рецидивистка,he;his;he,он;удивился;рецидивист,65.6680744925114,51.64615519906901,Excellent,Excellent,Correct,Correct
146,Club and state rowing Ian Clubb first made state selection for New South Wales in 1975 in the bow seat of the women's eight which contested and won the King's Cup at the Interstate Regatta within the Australian Rowing Championships.,"Гребля в клубах и штатах Ян Клубб впервые сделал отбор штата в Новый Южный Уэльс в 1975 году, занимая носовое место среди женской восьмерки, которая боролась и выиграла Кубок Короля на межштатной регате в рамках чемпионата Австралии по академической гребле.","В клубных и государственных соревнованиях по академической гребле Ян Клабб впервые участвовала в отборе штата Новый Южный Уэльс в 1975 году в носовой части женской восьмерки, которая выиграла Кубок Короля на Межштатной регате в рамках Чемпионата Австралии по академической гребле.",Club and state rowing Ian Clubb first made state selection for New South Wales in 1975 in the bow seat of the men's eight which contested and won the King's Cup at the Interstate Regatta within the Australian Rowing Championships.,"Гребля в клубах и штатах Ян Клубб впервые прошел отбор штата в Новый Южный Уэльс в 1975 году, занимая носовое место в мужской восьмерке, которая боролась и выиграла Кубок Короля на межштатной регате в рамках чемпионата Австралии по академической гребле.","В клубных и государственных соревнованиях по академической гребле Ян Клабб впервые участвовал в отборе штата Новый Южный Уэльс в 1975 году в носовой части мужской восьмерки, которая выиграла Кубок Короля на Межштатной регате в рамках Чемпионата Австралии по академической гребле.",Club and state rowing Ian Clubb first made state selection for New South Wales in 1975 in the bow seat of the <F>women's</F> eight which contested and won the King's Cup at the Interstate Regatta within the Australian Rowing Championships.,"В клубных и государственных соревнованиях по академической гребле Ян Клабб впервые <F>участвовала</F> в отборе штата Новый Южный Уэльс в 1975 году в носовой части <F>женской</F> восьмерки, которая выиграла Кубок Короля на Межштатной регате в рамках Чемпионата Австралии по академической гребле.",Club and state rowing Ian Clubb first made state selection for New South Wales in 1975 in the bow seat of the <M>men's</M> eight which contested and won the King's Cup at the Interstate Regatta within the Australian Rowing Championships.,"В клубных и государственных соревнованиях по академической гребле Ян Клабб впервые <M>участвовал</M> в отборе штата Новый Южный Уэльс в 1975 году в носовой части <M>мужской</M> восьмерки, которая выиграла Кубок Короля на Межштатной регате в рамках Чемпионата Австралии по академической гребле.",women's,участвовала;женской,men's,участвовал;мужской,34.086401970214915,30.096165741017906,Good,Good,Correct,Correct
